"gene.id","protein.id","symbol","chr","start","end","r.raw","r.sex_adj","r.age_adj"
"ENSMUSG00000038084","ENSMUSP00000123880","Opa1",16,29579334,29654884,0.382843196593165,0.329592959317872,0.430593258391851
"ENSMUSG00000025278","ENSMUSP00000052020","Flnb",14,7817957,7951588,0.399011717233603,0.446051172198771,0.428466649498861
"ENSMUSG00000031328","ENSMUSP00000123278","Flna",20,74223461,74249820,0.104639955774809,0.102377904722445,0.0883606515507794
"ENSMUSG00000031328","ENSMUSP00000109938","Flna",20,74223461,74249820,0.169148766020959,0.171567541131536,0.156467173571963
"ENSMUSG00000036278","ENSMUSP00000039507","Macrod1",19,7056768,7198061,0.184918774827154,0.252199520979637,0.357849898235652
"ENSMUSG00000051627","ENSMUSP00000057308","Hist1h1e",13,23621755,23622502,-0.0730937967129431,0.0127474431034997,-0.0241970573425764
"ENSMUSG00000036181","ENSMUSP00000045816","Hist1h1c",13,23738807,23740366,0.119017336222111,0.211250761227334,0.191742206902796
"ENSMUSG00000002767","ENSMUSP00000002844","Mrpl2",17,46646229,46650139,-0.0143063749197087,-0.0142711312259564,-0.00597399000584936
"ENSMUSG00000028763","ENSMUSP00000131316","Hspg2",4,137468769,137570630,0.00369595330339384,-0.0500017973510131,-0.113306790540894
"ENSMUSG00000021496","ENSMUSP00000115392","Pcbd2",13,55727368,55776830,0.0520840345201557,0.0623626499024063,-0.0291381643703194
"ENSMUSG00000027203","ENSMUSP00000080767","Dut",2,125247190,125258608,0.413614991694607,0.427270615406264,0.423151687485146
"ENSMUSG00000038467","ENSMUSP00000036206","Chmp4b",2,154651705,154694785,0.178428822329453,0.167816757004843,0.215290856899557
"ENSMUSG00000027882","ENSMUSP00000099681","Stxbp3a",3,108793176,108840526,-0.0793545022269364,-0.0907661421392453,-0.109254991595874
"ENSMUSG00000025364","ENSMUSP00000026425","Pa2g4",10,128557766,128565934,0.158125800683271,0.124653142036248,0.157576800606236
"ENSMUSG00000090150","ENSMUSP00000043424","Acad11",9,104040662,104127463,0.439737228493193,0.448344290632877,0.478858228562943
"ENSMUSG00000028973","ENSMUSP00000110729","Abcb8",5,24393663,24410054,0.389398313941465,0.365692267363178,0.339908712384642
"ENSMUSG00000047213","ENSMUSP00000103982","Ythdf3",3,16183183,16217035,0.00604025800338439,-0.0337396845449973,0.0123198387283226
"ENSMUSG00000026797","ENSMUSP00000052440","Stxbp1",2,32787602,32847239,0.290628794088259,0.306133056824852,0.331203951102289
"ENSMUSG00000025794","ENSMUSP00000131489","Rpl14",9,120571517,120574653,-0.0770767635873699,-0.0837686167982229,-0.050529799609823
"ENSMUSG00000024049","ENSMUSP00000024847","Myom1",17,71019521,71126856,-0.000268037658983185,0.0567741449347507,0.0648322009048334
"ENSMUSG00000024049","ENSMUSP00000072945","Myom1",17,71019521,71126856,-0.0533200973426794,-0.0459136532789228,-0.0269722613228763
"ENSMUSG00000097148","ENSMUSP00000138396","Gm3839",14,11280735,11356726,0.112206635660891,0.0775602713060382,0.242443106080834
"ENSMUSG00000057666","ENSMUSP00000113942","Gapdh",6,125161853,125166467,0.217233578254708,0.139858303144008,0.22287186830046
"ENSMUSG00000029762","ENSMUSP00000040244","Akr1b8",6,34354119,34368463,0.296945151454393,0.238464156214854,0.228280721532342
"ENSMUSG00000061758","ENSMUSP00000039114","Akr1b10",6,34384218,34396950,0.660514674030699,0.680834367893217,0.691863325439492
"ENSMUSG00000001642","ENSMUSP00000100045","Akr1b3",6,34303934,34317497,0.638995926184399,0.708438294232945,0.743261247061802
"ENSMUSG00000074793","ENSMUSP00000096950","Hspa12b",2,131127280,131146321,0.282462817210601,0.266681911725932,0.263678242827025
"ENSMUSG00000025092","ENSMUSP00000066860","Hspa12a",19,58795751,58860984,0.263530854486702,0.311002973473741,0.29077358694741
"ENSMUSG00000020680","ENSMUSP00000021018","Taf15",11,83473086,83506743,0.122429341387136,0.0987931534451642,0.0956041620239077
"ENSMUSG00000053907","ENSMUSP00000087118","Mat2a",6,72432799,72439558,0.0986366760634393,0.0372108780085659,0.0749096432311667
"ENSMUSG00000020220","ENSMUSP00000043240","Vps13d",4,144972622,145195005,0.0640393657870047,0.0727840609193334,0.0595694352616969
"ENSMUSG00000040564","ENSMUSP00000104091","Apoc1",7,19689484,19692658,-0.158996307210135,-0.189701047278737,-0.160663266373066
"ENSMUSG00000045983","ENSMUSP00000047678","Eif4g1",16,20668313,20692884,0.295881579573399,0.334908085583824,0.305771563927196
"ENSMUSG00000023110","ENSMUSP00000023873","Prmt5",14,54507187,54517525,0.115859921129597,0.124934707130649,0.129603780985148
"ENSMUSG00000078517","ENSMUSP00000137103","Emc1",4,139352587,139378730,-0.0137956692052262,-0.028768407328692,0.0411765081754344
"ENSMUSG00000036737","ENSMUSP00000042155","Oxsr1",9,119238432,119322427,0.30307432681721,0.385937827759688,0.377793867901748
"ENSMUSG00000027030","ENSMUSP00000099776","Stk39",2,68210445,68472268,0.285414553768453,0.240347419032739,0.271349829274898
"ENSMUSG00000028093","ENSMUSP00000088263","Acp6",3,97158777,97176574,0.435684679483909,0.421521882814007,0.393700777115764
"ENSMUSG00000055319","ENSMUSP00000035610","Sec23ip",7,128744870,128784836,0.0114742185130038,0.0957709940254245,0.0956541749641747
"ENSMUSG00000025825","ENSMUSP00000026937","Iscu",5,113772748,113778288,0.407254006263978,0.403801995852152,0.461782186200618
"ENSMUSG00000024501","ENSMUSP00000112928","Dpysl3",18,43320979,43438286,0.441021402448538,0.452716284473739,0.499061722082328
"ENSMUSG00000022048","ENSMUSP00000022629","Dpysl2",14,66802864,66868688,0.0242894252719201,0.0373973040041428,0.0854446350369226
"ENSMUSG00000038370","ENSMUSP00000106964","Pcp4l1",1,171173262,171196268,0.544246774009874,0.607481525418429,0.57962427230573
"ENSMUSG00000056228","ENSMUSP00000046453","Cars2",8,11514021,11550771,0.318325779706807,0.327900401201315,0.328010311018521
"ENSMUSG00000035637","ENSMUSP00000047218","Grhpr",4,44981395,44990734,0.707090630183672,0.754831184735329,0.788579454212486
"ENSMUSG00000006024","ENSMUSP00000006181","Napa",7,16098458,16117975,0.245921579277759,0.243938691920575,0.294719616265254
"ENSMUSG00000015806","ENSMUSP00000122081","Qdpr",5,45434032,45450235,0.318120961970349,0.348264742603674,0.361122699323528
"ENSMUSG00000015806","ENSMUSP00000015950","Qdpr",5,45434032,45450235,0.307510650642243,0.299599060886506,0.347944154853113
"ENSMUSG00000034055","ENSMUSP00000061991","Phka1",20,102513975,102644246,0.441132085615113,0.522413441596894,0.508848160779819
"ENSMUSG00000025403","ENSMUSP00000026470","Shmt2",10,127517123,127522444,0.347124293341976,0.356346324230642,0.36268699695237
"ENSMUSG00000020534","ENSMUSP00000018744","Shmt1",11,60788104,60811718,0.822034780083277,0.867238699266033,0.867481477344943
"ENSMUSG00000030554","ENSMUSP00000073855","Synm",7,67730161,67759742,0.362746184448604,0.415802820870469,0.433717550805099
"ENSMUSG00000039640","ENSMUSP00000044417","Mrpl12",11,120484613,120489065,0.0993531895698292,0.0508431818564517,0.0595681667751747
"ENSMUSG00000019761","ENSMUSP00000099420","Krt10",11,99385254,99389364,-0.112020391777547,-0.145761013454757,-0.102040739265241
"ENSMUSG00000001380","ENSMUSP00000001416","Hars",18,36766530,36783205,-0.0370247588778135,-0.0919462525252276,-0.0327720940170325
"ENSMUSG00000019143","ENSMUSP00000117231","Hars2",18,36783008,36792562,0.229209300846152,0.270177520308973,0.271429628459563
"ENSMUSG00000036499","ENSMUSP00000061493","Eea1",10,95940663,96045518,0.105735238371612,0.0371187506208692,0.112908476696334
"ENSMUSG00000054659","ENSMUSP00000095783","Pm20d2",4,33174230,33189737,0.271402426050777,0.293883911572347,0.338079369219128
"ENSMUSG00000003660","ENSMUSP00000099509","Snrnp200",2,127208386,127240451,0.00757022268762262,0.0198132088966675,-0.0450991471180901
"ENSMUSG00000028991","ENSMUSP00000099510","Mtor",4,148448611,148557683,0.181374681303407,0.164453479678594,0.199075396280796
"ENSMUSG00000021792","ENSMUSP00000022317","Fam213a",14,40993740,41013788,0.384518521022452,0.332005905073807,0.354136929744829
"ENSMUSG00000025537","ENSMUSP00000026617","Phkg1",5,129863421,129898549,0.470087170673254,0.508665067897537,0.504776132279623
"ENSMUSG00000061462","ENSMUSP00000049737","Obscn",11,58994256,59136402,-0.0666261681247923,-0.0737288565953176,-0.103106216339016
"ENSMUSG00000061462","ENSMUSP00000038264","Obscn",11,58994256,59136402,0.0578573524320652,0.0655779945445381,0.0109191437237651
"ENSMUSG00000020802","ENSMUSP00000080791","Ube2o",11,116537740,116581447,0.192060965037113,0.246148688455694,0.253025697751149
"ENSMUSG00000026615","ENSMUSP00000045841","Eprs",1,185363095,185428355,0.0596391157515492,0.122862740729871,0.117469728400021
"ENSMUSG00000032604","ENSMUSP00000006838","Qars",9,108508005,108515941,-0.0433757605939467,-0.0536054955324057,-0.0272525376078136
"ENSMUSG00000022136","ENSMUSP00000022734","Dnajc3",14,118937932,118981702,0.297569809178283,0.271289595858158,0.277045961232272
"ENSMUSG00000005683","ENSMUSP00000005826","Cs",10,128337832,128362479,0.109003848475794,0.10241871790771,0.0481683229950968
"ENSMUSG00000028713","ENSMUSP00000099768","Cyp4b1",4,115624725,115647709,0.473147377021794,0.523341587741795,0.521858181438732
"ENSMUSG00000009927","ENSMUSP00000079180","Rps25",9,44407714,44410405,0.0442767565744301,0.0516596134715016,0.0458952065836443
"ENSMUSG00000024120","ENSMUSP00000107927","Lrpprc",17,84705247,84790789,0.570937494085346,0.584519443905184,0.565626526941584
"ENSMUSG00000025142","ENSMUSP00000026135","Aspscr1",11,120672973,120709447,0.312387004776263,0.393721010283541,0.383086760878075
"ENSMUSG00000003099","ENSMUSP00000003183","Ppp5c",7,17004640,17027924,0.229853975870052,0.211799871129047,0.206598188914147
"ENSMUSG00000036880","ENSMUSP00000037348","Acaa2",18,74779197,74806207,0.489243672454658,0.495783641845801,0.504037535681854
"ENSMUSG00000059409","ENSMUSP00000002839","Ppp2r5d",17,46682991,46705002,0.211086586502711,0.176473869005068,0.174260655270656
"ENSMUSG00000040249","ENSMUSP00000044004","Lrp1",10,127538161,127621148,0.15222138689264,0.181209464972722,0.206623918781252
"ENSMUSG00000059447","ENSMUSP00000110431","Hadhb",5,30155248,30184593,0.443770811817697,0.428066755008664,0.43458049896102
"ENSMUSG00000022100","ENSMUSP00000129504","Xpo7",14,70654246,70766628,0.0529090721178279,0.0770562181924136,0.149326393744081
"ENSMUSG00000038086","ENSMUSP00000042374","Hspb2",9,50751072,50752354,0.0185453013702995,0.0666036560687232,0.0414026111443542
"ENSMUSG00000027206","ENSMUSP00000106090","Cops2",2,125830304,125859139,-0.0605308630530575,-0.0242024581084224,-0.0211027501652483
"ENSMUSG00000044792","ENSMUSP00000054858","Isca1",13,59755409,59769810,0.292550793275497,0.280147331714483,0.269353841603661
"ENSMUSG00000017428","ENSMUSP00000133571","Psmd11",11,80428615,80473248,-0.0549927539500807,-0.055626469733322,-0.0445848801783158
"ENSMUSG00000062380","ENSMUSP00000071134","Tubb3",8,123411424,123422015,0.0178460578346277,0.0961017576601711,0.183040144583822
"ENSMUSG00000058672","ENSMUSP00000060246","Tubb2a",13,34074301,34078008,0.207199146759818,0.248430895685723,0.186577914966157
"ENSMUSG00000001525","ENSMUSP00000001566","Tubb5",17,35833926,35838306,0.0951308504404938,0.104166002955299,0.227610709370425
"ENSMUSG00000062591","ENSMUSP00000071135","Tubb4a",17,57080066,57087782,0.106302500728665,0.0713989217539984,-0.0447349962111294
"ENSMUSG00000036752","ENSMUSP00000042342","Tubb4b",2,25222160,25224702,-0.0418868219789515,-0.0651694275702478,-0.038196257546226
"ENSMUSG00000039474","ENSMUSP00000048053","Wfs1",5,36966104,36988982,0.549159287210538,0.583520677437421,0.583600555532481
"ENSMUSG00000021266","ENSMUSP00000105474","Wars",12,108860030,108894174,0.685182274659238,0.745827951390005,0.749050329653253
"ENSMUSG00000001552","ENSMUSP00000103026","Jup",11,100368958,100397763,0.175874682517847,0.141747401195448,0.167174777738581
"ENSMUSG00000006932","ENSMUSP00000007130","Ctnnb1",9,120929216,120960507,0.00297311400315471,-0.00318822008469619,-0.0212300623647904
"ENSMUSG00000009090","ENSMUSP00000009234","Ap1b1",11,4986824,5042791,-0.0119300115813228,0.0418595610372685,0.0333129511502143
"ENSMUSG00000035152","ENSMUSP00000018875","Ap2b1",11,83299024,83405035,0.107828829432482,0.0858813148282169,0.111445235978008
"ENSMUSG00000025153","ENSMUSP00000052872","Fasn",11,120805940,120824178,0.748794695210669,0.790235927697034,0.79423665328208
"ENSMUSG00000031448","ENSMUSP00000033825","Adprhl1",8,13235655,13254162,0.545402120376566,0.583532030599824,0.635106704254079
"ENSMUSG00000022836","ENSMUSP00000023538","Mylk",16,34745210,35002420,0.197518254607251,0.227129944522032,0.233464384182838
"ENSMUSG00000031698","ENSMUSP00000034133","Mylk3",8,85324303,85386345,0.580245657271813,0.455973074229049,0.550334841835634
"ENSMUSG00000046709","ENSMUSP00000108469","Mapk10",5,102907948,103211334,0.102264041446159,0.0909393369672318,0.0712472055222587
"ENSMUSG00000053436","ENSMUSP00000061958","Mapk14",17,28691342,28748404,0.355230510414543,0.358256903587988,0.369382742872135
"ENSMUSG00000031626","ENSMUSP00000067641","Sorbs2",8,45507788,45827906,0.573093284031342,0.525908925433847,0.5824213625085
"ENSMUSG00000031626","ENSMUSP00000116768","Sorbs2",8,45507788,45827906,0.0905365656594741,-0.052358820236333,0.0298702897008915
"ENSMUSG00000025006","ENSMUSP00000097066","Sorbs1",19,40295049,40402267,0.0850747002226534,0.0267688446968946,0.0752609133671388
"ENSMUSG00000025006","ENSMUSP00000097065","Sorbs1",19,40295049,40402267,0.0955560885080751,0.0279408458654112,0.0609678049688099
"ENSMUSG00000031626","ENSMUSP00000123195","Sorbs2",8,45507788,45827906,0.415850520256254,0.345259448001643,0.424712774381136
"ENSMUSG00000038762","ENSMUSP00000036881","Abcf1",17,35956819,35969761,0.0527594858542665,0.0281999499417771,0.0452055704371625
"ENSMUSG00000032803","ENSMUSP00000044420","Cdv3",9,103353102,103365780,0.415777052625563,0.416222563026477,0.450637962005289
"ENSMUSG00000015671","ENSMUSP00000129767","Psma2",13,14613242,14625671,-0.168955393514789,-0.147455032297434,-0.147703160993583
"ENSMUSG00000025911","ENSMUSP00000116627","Adhfe1",1,9547948,9577970,0.847031610767994,0.862808593169287,0.865493906696635
"ENSMUSG00000022551","ENSMUSP00000023210","Cyc1",15,76343523,76345934,0.229074559873852,0.183641094600173,0.195237889321152
"ENSMUSG00000018845","ENSMUSP00000103795","Unc45b",11,82910550,82943403,0.408379450115871,0.388868479626136,0.366106982667321
"ENSMUSG00000049134","ENSMUSP00000073228","Nrap",19,56320035,56390037,0.381879295816757,0.325375462387822,0.422524777674099
"ENSMUSG00000037736","ENSMUSP00000098723","Limch1",5,66745835,67057159,0.369732868404586,0.350710873521057,0.363077318544104
"ENSMUSG00000032115","ENSMUSP00000068594","Hyou1",9,44379490,44392369,0.171723068872009,0.13121029970751,0.192705206881726
"ENSMUSG00000019899","ENSMUSP00000090304","Lama2",10,26981288,27616942,0.245138373177535,0.244093277423738,0.147585737371295
"ENSMUSG00000041528","ENSMUSP00000124548","Rnf123",9,108051534,108083346,0.115265977465811,0.116502096006268,0.128929430737505
"ENSMUSG00000030972","ENSMUSP00000063416","Acsm5",7,119526304,119543793,0.724857479332585,0.7622069203332,0.756804405461793
"ENSMUSG00000063410","ENSMUSP00000078746","Stk24",14,121286343,121379334,-0.0615174753751634,-0.041240194724021,-0.0258713379940708
"ENSMUSG00000000168","ENSMUSP00000034567","Dlat",9,50634633,50659780,0.496565364688764,0.431808218331446,0.481865735405458
"ENSMUSG00000025393","ENSMUSP00000026459","Atp5b",10,128083273,128090391,0.135445788628614,0.152831762373313,0.108536335701751
"ENSMUSG00000022185","ENSMUSP00000022793","Acin1",14,54642161,54686931,-0.00511878675967041,0.0179842747735124,0.0475426410338593
"ENSMUSG00000020089","ENSMUSP00000020286","Ppa1",10,61648552,61674168,0.540393221807972,0.566560388224882,0.665469332430588
"ENSMUSG00000028470","ENSMUSP00000030192","Hint2",4,43654227,43656466,0.51811779150623,0.516493435753333,0.553161062087046
"ENSMUSG00000050860","ENSMUSP00000057858","Phospho1",11,95824499,95832140,0.347920968593918,0.376466516738101,0.369457468256142
"ENSMUSG00000098557","ENSMUSP00000139261","KCTD12",14,102976581,102982637,0.525729372011904,0.536138095738357,0.529244641539009
"ENSMUSG00000021069","ENSMUSP00000071231","Pygl",12,70190811,70231488,0.189020598794498,0.227398919980564,0.251513605299284
"ENSMUSG00000033059","ENSMUSP00000035743","Pygb",2,150786735,150831758,0.811285052412014,0.855284216490194,0.860148082738508
"ENSMUSG00000032648","ENSMUSP00000047564","Pygm",19,6384399,6398459,0.404202287574807,0.409820622382691,0.345237732651643
"ENSMUSG00000028622","ENSMUSP00000030365","Mrpl37",4,107055874,107066868,-0.00968149906138722,-0.0526316499110005,-0.0316784074826607
"ENSMUSG00000067713","ENSMUSP00000132499","Prkag1",15,98812798,98831508,0.0371724913108764,0.0230331323269014,0.0424385888003627
"ENSMUSG00000018411","ENSMUSP00000102602","Mapt",11,104231390,104332090,0.489404291047062,0.494457050705622,0.551999238683929
"ENSMUSG00000030847","ENSMUSP00000033136","Bag3",7,128523583,128546977,0.296701914335361,0.358834349244551,0.314347950605954
"ENSMUSG00000036617","ENSMUSP00000066170","Etl4",2,19909780,20810713,0.236525392060295,0.200848132152643,0.19577326706317
"ENSMUSG00000028199","ENSMUSP00000029850","Cryz",3,154596711,154623182,0.567266040992998,0.574105231991361,0.651699687118939
"ENSMUSG00000019820","ENSMUSP00000076093","Utrn",10,12382188,12861735,0.0390237488482452,0.0832440202354152,0.0493549642847427
"ENSMUSG00000045103","ENSMUSP00000109633","Dmd",20,82948870,85206141,-0.0858060986825505,0.000461756466209399,-0.0172690113476295
"ENSMUSG00000028684","ENSMUSP00000030446","Urod",4,116989965,116994413,0.158045263386251,0.203736225742335,0.219646793808958
"ENSMUSG00000022858","ENSMUSP00000124846","Tra2b",16,22244549,22266005,0.261576859121349,0.177580641323549,0.271626218801973
"ENSMUSG00000026466","ENSMUSP00000095134","Tor1aip1",1,156004599,156036480,0.408575887837201,0.413546369048519,0.434222555807673
"ENSMUSG00000030695","ENSMUSP00000032934","Aldoa",7,126795234,126800751,0.0939481647627151,0.0883317903614797,0.138189297128855
"ENSMUSG00000028307","ENSMUSP00000029987","Aldob",4,49535995,49549546,0.860494239941301,0.881651637766012,0.879377304166526
"ENSMUSG00000017390","ENSMUSP00000017534","Aldoc",11,78322968,78327781,-0.0171916053663238,-0.0291277059126342,-0.0352326970555926
"ENSMUSG00000089945","ENSMUSP00000117466","Gm20459",4,57568179,57896982,0.118155702026887,0.0611509197642186,0.0949627955169025
"ENSMUSG00000035863","ENSMUSP00000040596","Palm",10,79793572,79820896,0.100374108616734,0.0621132364803347,0.163235614184518
"ENSMUSG00000090053","ENSMUSP00000099969","Palm2",4,57434247,57712016,0.0114870579701839,-0.0471814200635485,-0.0874997913425695
"ENSMUSG00000027809","ENSMUSP00000029386","Etfdh",3,79603788,79628863,0.450238099375003,0.415355045865185,0.39052543009958
