"lodcolumn","gene_symbol","gene_chr","gene_start","gene_middle","gene_end","qtl_chr","qtl_pos","qtl_mkr","qtl_lod","cis"
"ENSMUSG00000033499","Larp4b","13",9.093905,9.133496,9.173086,"6",22.947478,"UNC10718908",8.83854024482815,FALSE
"ENSMUSG00000046057","Gm15428","1",156.793512,156.793678,156.793844,"1",189.602433,"UNC2414115",8.83790461580376,FALSE
"ENSMUSG00000028140","Mrpl9","3",94.443318,94.447224,94.45113,"X",134.095868,"UNC31339032",8.83655941793766,FALSE
"ENSMUSG00000036611","Eepd1","9",25.481547,25.542828,25.60411,"6",50.393625,"UNC11058438",8.83406179944867,FALSE
"ENSMUSG00000072721","Klra14-ps","6",130.149106,130.154927,130.160748,"9",118.824055,"UNC17241380",8.82902176049279,FALSE
"ENSMUSG00000059108","Ifitm6","7",141.015812,141.016352,141.016892,"9",64.201635,"UNC16508502",8.82787539348805,FALSE
"ENSMUSG00000056904","Gm5620","9",91.097148,91.097824,91.0985,"7",125.309705,"UNC13792351",8.82482125535317,FALSE
"ENSMUSG00000096438","Gm20899","Y",38.619733,38.620348,38.620964,"2",69.291136,"UNC3274478",8.82374378069504,FALSE
"ENSMUSG00000087326","Gm12503","4",44.092632,44.100972,44.109311,"12",100.743823,"UNC21750535",8.82300863882109,FALSE
"ENSMUSG00000004929","Thop1","10",81.070035,81.076297,81.082559,"16",70.549295,"UNC27066906",8.82295423559908,FALSE
"ENSMUSG00000021592","Arsk","13",76.060422,76.079541,76.09866,"7",34.603821,"UNC12602224",8.82002382833888,FALSE
"ENSMUSG00000085169","Gm10785","16",91.688911,91.702276,91.715642,"18",38.622168,"UNC29074704",8.81927731149451,FALSE
"ENSMUSG00000096854","Ifnz","4",88.782131,88.782862,88.783592,"12",118.224506,"UNC22005937",8.81924057960709,FALSE
"ENSMUSG00000027500","Stmn2","3",8.509527,8.535566,8.561604,"13",36.335291,"UNC22417865",8.80766237092414,FALSE
"ENSMUSG00000089396","Gm23027","15",76.036459,76.036538,76.036616,"14",117.706483,"UNC24849331",8.80372590760416,FALSE
"ENSMUSG00000020878","Lrrc46","11",97.034602,97.038004,97.041407,"4",33.26833,"UNC040043223",8.80299743846789,FALSE
"ENSMUSG00000096483","Gm12615","11",60.628582,60.628772,60.628963,"2",56.562871,"UNC3112305",8.80155952640862,FALSE
"ENSMUSG00000010609","Psen2","1",180.227004,180.245221,180.263438,"9",112.952675,"UNC17152270",8.79674341820763,FALSE
"ENSMUSG00000097788","Gm16596","12",108.5364,108.546007,108.555614,"1",191.459397,"UNC2435259",8.79439186866424,FALSE
"ENSMUSG00000002908","Kcnn1","8",70.842049,70.849528,70.857008,"9",115.575317,"UNC17191732",8.79277274354991,FALSE
"ENSMUSG00000020130","Tbc1d15","10",115.197877,115.224685,115.251493,"3",143.634834,"UNC6434270",8.79182219813805,FALSE
"ENSMUSG00000044056","Efcab9","11",32.522751,32.527416,32.532081,"2",63.919661,"UNC3200311",8.78861868120466,FALSE
"ENSMUSG00000035298","Klhl35","7",99.466004,99.470013,99.474022,"8",101.917794,"UNC15388982",8.78697550838896,FALSE
"ENSMUSG00000015536","Mocs2","13",114.818236,114.825256,114.832275,"X",95.85451,"UNC31113100",8.78652594498676,FALSE
"ENSMUSG00000021549","Rasa1","13",85.21478,85.251904,85.289029,"10",114.803923,"UNC18767879",8.78264588494133,FALSE
"ENSMUSG00000082110","Gm11196","11",78.585161,78.585358,78.585555,"12",42.07082,"UNC20979345",8.77536951997447,FALSE
"ENSMUSG00000021136","Smoc1","12",81.026808,81.106611,81.186414,"6",128.012163,"UNC12054570",8.77508224073998,FALSE
"ENSMUSG00000021548","Ccnh","13",85.189408,85.206438,85.223469,"11",100.097149,"UNC20238503",8.77336882188821,FALSE
"ENSMUSG00000020334","Slc22a4","11",53.983123,54.005606,54.02809,"17",8.403312,"JAX00430822",8.77287738450974,FALSE
"ENSMUSG00000027361","Gabpb1","2",126.627442,126.65189,126.676337,"1",53.198397,"UNC680505",8.76466449171466,FALSE
"ENSMUSG00000042797","Aqp11","7",97.726379,97.732313,97.738247,"2",32.172696,"UNC2836041",8.76463880028105,FALSE
"ENSMUSG00000090246","Gm17017","1",85.641222,85.645904,85.650585,"2",178.09508,"UNC4561486",8.75659349688243,FALSE
"ENSMUSG00000091049","Gm1979","5",25.999022,26.00191,26.004798,"15",48.837489,"UNC25543409",8.7550151508351,FALSE
"ENSMUSG00000039218","Srrm2","17",23.803187,23.813963,23.824739,"19",23.394222,"UNC30077035",8.75049828832531,FALSE
"ENSMUSG00000045409","Trim39","17",36.258873,36.26556,36.272247,"9",114.642941,"UNC17174230",8.74928299219194,FALSE
"ENSMUSG00000059173","Pde1a","2",79.834453,79.981956,80.129458,"18",49.025275,"UNC29220360",8.74788988135017,FALSE
"ENSMUSG00000072244","Trim6","7",104.218793,104.226972,104.235152,"X",134.563423,"UNC31342897",8.74638914805711,FALSE
"ENSMUSG00000073436","Eme2","17",24.888486,24.891786,24.895087,"11",66.320996,"UNC19823053",8.74418513655735,FALSE
"ENSMUSG00000094392","Gm3788","3",86.672033,86.6721,86.672168,"6",127.185212,"UNC12043733",8.74320001113807,FALSE
"ENSMUSG00000029401","Rilpl2","5",124.463265,124.470816,124.478366,"5",26.200513,"UNC8834177",8.74304693427523,FALSE
"ENSMUSG00000097903","Gm26679","14",120.384263,120.386624,120.388985,"3",39.960319,"UNC5098836",8.73540766694716,FALSE
"ENSMUSG00000024553","Galr1","18",82.392496,82.399636,82.406777,"8",65.169247,"UNC14907567",8.73482180483546,FALSE
"ENSMUSG00000005078","Jkamp","12",72.085589,72.093525,72.101461,"18",51.638108,"UNC29254670",8.73459122748109,FALSE
"ENSMUSG00000026817","Ak1","2",32.621758,32.634282,32.646805,"9",68.479723,"UNC16560611",8.73326799196877,FALSE
"ENSMUSG00000092558","Med20","17",47.611582,47.618,47.624418,"2",102.790574,"UNC3660981",8.73033915446185,FALSE
"ENSMUSG00000021156","Zmynd11","13",9.684836,9.725078,9.765321,"8",32.913647,"UNC14450779",8.72720465582377,FALSE
"ENSMUSG00000009079","Ewsr1","11",5.069689,5.084478,5.099266,"5",21.490795,"UNC8768915",8.72306661028221,FALSE
"ENSMUSG00000028656","Cap1","4",122.859047,122.872552,122.886056,"2",45.157117,"UNC2967641",8.71960093738994,FALSE
"ENSMUSG00000060798","Intu","3",40.531286,40.61803,40.704774,"7",131.560962,"UNC13869712",8.71936193273774,FALSE
"ENSMUSG00000023045","Soat2","15",102.150526,102.157,102.163474,"10",78.337754,"UNC18283218",8.71515122787778,FALSE
"ENSMUSG00000053333","Dis3l2","1",86.703804,86.87695,87.050097,"X",160.161949,"UNC31520276",8.71232401258434,FALSE
"ENSMUSG00000081675","Gm12712","11",72.57253,72.57293,72.57333,"X",158.425194,"backupJAX00721933",8.70916748484122,FALSE
"ENSMUSG00000066357","Wdr6","9",108.572313,108.575492,108.57867,"X",104.719006,"UNC31170510",8.70863021166049,FALSE
"ENSMUSG00000021156","Zmynd11","13",9.684836,9.725078,9.765321,"17",88.676045,"UNC28560065",8.70554277094877,FALSE
"ENSMUSG00000094230","Gm21847","5",15.516489,15.586584,15.656679,"2",159.239494,"UNC4327878",8.70518555020914,FALSE
"ENSMUSG00000084333","Gm11599","1",62.660839,62.661278,62.661716,"12",81.867145,"UNC21492765",8.70150788081975,FALSE
"ENSMUSG00000033671","Cep350","1",155.844966,155.908928,155.97289,"10",117.466316,"UNC18806849",8.69611148129607,FALSE
"ENSMUSG00000097278","Gm26650","14",4.867977,4.899196,4.930414,"5",146.844813,"UNC10387290",8.69542794891758,FALSE
"ENSMUSG00000078173","Lenep","3",89.400988,89.40189,89.402793,"15",71.806487,"UNC25855751",8.6938378620841,FALSE
"ENSMUSG00000037259","Dzank1","2",144.470557,144.498986,144.527414,"11",90.653175,"UNC20109563",8.69293675774593,FALSE
"ENSMUSG00000059182","Skap2","6",51.859166,51.935858,52.012549,"19",50.151088,"UNC30449417",8.69263069060768,FALSE
"ENSMUSG00000071714","Csf2rb2","15",78.282517,78.29406,78.305603,"12",36.898389,"JAX00330700",8.69168094179627,FALSE
"ENSMUSG00000086174","Gm6425","19",8.588407,8.588802,8.589196,"13",37.247117,"UNC22430385",8.68892820154118,FALSE
"ENSMUSG00000014504","Srp19","18",34.330847,34.333723,34.336599,"X",96.298427,"UNC31115957",8.68873492372211,FALSE
"ENSMUSG00000090286","Gm17615","14",124.005355,124.006492,124.007629,"X",136.918149,"UNC31361383",8.68838868153964,FALSE
"ENSMUSG00000003872","Lin7b","7",45.367891,45.369237,45.370583,"3",17.210601,"UNC4784019",8.6827123517637,FALSE
"ENSMUSG00000038564","Ift172","5",31.25328,31.272197,31.291114,"9",108.199115,"UNC17092844",8.68123444844364,FALSE
"ENSMUSG00000040212","Emp3","7",45.918023,45.919724,45.921426,"1",39.577325,"UNC495671",8.67881232202961,FALSE
"ENSMUSG00000096755","Gm20746","10",130.592154,130.59243,130.592705,"3",9.087117,"UNC4678516",8.67739962250833,FALSE
"ENSMUSG00000026342","Slc35f5","1",125.561016,125.57835,125.595684,"6",83.723484,"UNC11507130",8.67434307638667,FALSE
"ENSMUSG00000021768","Dusp13","14",21.733394,21.742288,21.751181,"3",117.410436,"UNC6046934",8.67319922925585,FALSE
"ENSMUSG00000081251","Gm12164","11",45.829319,45.829594,45.829869,"4",137.081137,"UNC8308840",8.67208166511239,FALSE
"ENSMUSG00000074575","Kcng1","2",168.260117,168.270926,168.281736,"7",139.130991,"UNC13982472",8.67143354356182,FALSE
"ENSMUSG00000036155","Mgat5","1",127.204986,127.344345,127.483704,"3",74.976711,"UNC030103315",8.67137915328037,FALSE
"ENSMUSG00000031377","Bmx","X",164.192842,164.225518,164.258193,"11",95.990021,"UNC20188137",8.66983423267911,FALSE
"ENSMUSG00000034135","Sik3","9",46.01282,46.118507,46.224194,"6",47.87158,"UNC11026066",8.66901687029375,FALSE
"ENSMUSG00000017781","Pitpna","11",75.588097,75.60845,75.628804,"X",93.388273,"UNC31097694",8.6686611501794,FALSE
"ENSMUSG00000083396","Gm15542","7",140.890887,140.891484,140.89208,"X",139.957715,"UNC31385641",8.66813490388187,FALSE
"ENSMUSG00000093577","Gm20632","3",96.239393,96.240606,96.241819,"3",98.196163,"UNC5812781",8.66663796338434,TRUE
"ENSMUSG00000079638","Rhox2b","X",37.412067,37.418416,37.424764,"14",54.333417,"backupUNC140210413",8.66412674671788,FALSE
"ENSMUSG00000080002","Gm5566","5",149.660765,149.660994,149.661223,"15",99.39531,"UNC26208020",8.66383697479046,FALSE
"ENSMUSG00000000282","Mnt","11",74.83092,74.838322,74.845725,"4",142.152049,"UNC8381981",8.66188366108305,FALSE
"ENSMUSG00000031751","Amfr","8",93.971588,93.992126,94.012663,"18",70.785271,"UNC29544783",8.66114977124525,FALSE
"ENSMUSG00000070291","Ddx43","9",78.395777,78.409682,78.423587,"2",31.646829,"UNC2831945",8.65995206058521,FALSE
"ENSMUSG00000090083","Rnf8","17",29.61479,29.628227,29.641664,"6",81.672414,"JAX00143160",8.6579275949243,FALSE
"ENSMUSG00000046711","Hmga1","17",27.55662,27.560147,27.563674,"17",32.118552,"UNC27780292",8.65693664989259,FALSE
"ENSMUSG00000041438","Cirh1a","8",106.89364,106.908366,106.923093,"2",59.782171,"UNC3152204",8.65597725369184,FALSE
"ENSMUSG00000034292","Traf3ip1","1",91.494668,91.511986,91.529303,"1",164.969326,"UNC2107583",8.65102283011813,FALSE
"ENSMUSG00000020286","1700093K21Rik","11",23.516203,23.518679,23.521155,"11",97.032033,"JAX00319286",8.65095866060921,FALSE
"ENSMUSG00000029716","Tfr2","5",137.569851,137.578666,137.587481,"2",50.852212,"UNC3035816",8.65025246271834,FALSE
"ENSMUSG00000099187","RP23-36P10.7","1",165.869798,165.87002,165.870243,"9",115.575317,"UNC17191732",8.64926247971651,FALSE
"ENSMUSG00000074676","Foxs1","2",152.931898,152.932553,152.933208,"18",81.482262,"UNC29707768",8.64375997324717,FALSE
"ENSMUSG00000056018","1700008F21Rik","8",129.067134,129.125433,129.183732,"X",134.383109,"UNC31341367",8.6436803754733,FALSE
"ENSMUSG00000072847","A530017D24Rik","11",61.864568,61.866313,61.868058,"10",103.366254,"UNC18597179",8.64332004039607,FALSE
"ENSMUSG00000032232","Cgnl1","9",71.626509,71.699056,71.771602,"X",85.93703,"JAX00714985",8.64307278505491,FALSE
"ENSMUSG00000091811","Prr24","7",16.272014,16.272853,16.273692,"7",102.909585,"JAX00649426",8.63921706130313,FALSE
"ENSMUSG00000018669","Cdk5rap3","11",96.907426,96.911961,96.916496,"17",29.452561,"JAX00074885",8.63677177748482,FALSE
"ENSMUSG00000097277","2900076A07Rik","7",81.52355,81.527524,81.531498,"7",125.37042,"UNC070701190",8.63634935015267,FALSE
"ENSMUSG00000028262","Clca2","3",144.796559,144.808026,144.819494,"13",57.432488,"backupJAX00359380",8.63201937232151,FALSE
"ENSMUSG00000083013","Gm12978","4",131.90279,131.90305,131.903311,"6",146.415969,"UNC12329999",8.63195563781072,FALSE
"ENSMUSG00000008690","Ncaph2","15",89.355719,89.364272,89.372826,"17",89.403132,"UNC28572672",8.63056296142695,FALSE
"ENSMUSG00000032358","Fam83b","9",76.490054,76.528585,76.567116,"12",91.485783,"UNC120204066",8.62731775621928,FALSE
"ENSMUSG00000067161","Gm5560","5",97.264828,97.265274,97.265719,"14",23.935456,"UNC23705855",8.62313846558376,FALSE
"ENSMUSG00000095193","Gm20939","17",94.873986,94.875742,94.877497,"6",23.329552,"UNC060358184",8.61459091320343,FALSE
"ENSMUSG00000056763","Cspp1","1",10.038218,10.087493,10.136768,"1",151.180531,"UNC1941082",8.61371476861654,FALSE
"ENSMUSG00000046152","Fut10","8",31.187331,31.224534,31.261738,"16",14.001187,"JAX00414487",8.61202567575444,FALSE
"ENSMUSG00000097383","1500026H17Rik","10",89.686371,89.693618,89.700866,"10",124.614449,"UNC18915100",8.61183448077642,FALSE
"ENSMUSG00000034327","Kctd9","14",67.715937,67.729124,67.74231,"19",5.20628,"UNC29840729",8.60973396006012,FALSE
"ENSMUSG00000056962","Jmjd6","11",116.837432,116.84044,116.843449,"11",94.754221,"UNC20171930",8.60830509315564,FALSE
"ENSMUSG00000087479","Gm16835","14",119.098965,119.10702,119.115074,"13",56.89029,"UNC22664034",8.6071808191053,FALSE
"ENSMUSG00000097713","Gm7741","3",35.863877,35.864371,35.864865,"13",44.658423,"UNC22524890",8.60685804530221,FALSE
"ENSMUSG00000005447","Pafah1b3","7",25.295049,25.296518,25.297986,"4",88.513303,"JAX00121562",8.60597905773578,FALSE
"ENSMUSG00000092310","Gm20509","9",73.10247,73.110195,73.11792,"12",109.323232,"UNC21867305",8.60534183038152,FALSE
"ENSMUSG00000042032","Mat2b","11",40.679314,40.687258,40.695203,"8",128.039229,"UNC15742674",8.60266570139241,FALSE
"ENSMUSG00000054793","Cadm4","7",24.482023,24.493281,24.504539,"7",24.395029,"JAX00149345",8.60201259904065,TRUE
"ENSMUSG00000033590","Myo5c","9",75.232014,75.268732,75.305451,"2",52.767186,"UNC3063996",8.59988761138926,FALSE
"ENSMUSG00000034295","Fhod3","18",24.709445,24.921472,25.1335,"16",65.463956,"UNC26997250",8.59805884596027,FALSE
"ENSMUSG00000043870","Gm5809","16",22.230391,22.230655,22.230919,"6",126.67567,"UNC12039086",8.59710918679027,FALSE
"ENSMUSG00000037015","Tmem185b","1",119.526425,119.527324,119.528224,"2",169.536145,"backupUNC020284106",8.59635247159617,FALSE
"ENSMUSG00000032839","Trpc1","9",95.706627,95.728492,95.750358,"10",60.74908,"UNC18059773",8.5963077785545,FALSE
"ENSMUSG00000022580","Rhpn1","15",75.70428,75.709345,75.71441,"1",183.605293,"JAX00278812",8.59604458384269,FALSE
"ENSMUSG00000056966","Gjc3","5",137.953809,137.958384,137.962959,"14",66.21332,"JAX00205122",8.59589230496115,FALSE
"ENSMUSG00000096923","A730071L15Rik","11",6.200029,6.200836,6.201643,"19",40.660922,"UNC30316397",8.59404372685474,FALSE
"ENSMUSG00000039671","Zmynd8","2",165.784152,165.841584,165.899016,"17",6.86952,"UNC27527025",8.59277696307876,FALSE
"ENSMUSG00000047040","Prr15l","11",96.928104,96.932967,96.93783,"5",141.084626,"UNC10313628",8.59173249371951,FALSE
"ENSMUSG00000083095","Gm11863","4",16.363368,16.363483,16.363598,"4",125.311291,"UNC8149025",8.59078497402303,FALSE
"ENSMUSG00000034832","Tet3","6",83.362373,83.402026,83.441678,"1",183.660889,"UNC2341594",8.59041853634928,FALSE
"ENSMUSG00000031712","Il15","8",82.331637,82.36743,82.403222,"12",112.208286,"UNC21904880",8.58665452334029,FALSE
"ENSMUSG00000079043","Fastkd5","2",130.61384,130.621934,130.630027,"2",11.764444,"UNC2581492",8.58664153067928,FALSE
"ENSMUSG00000080059","Rps19-ps3","4",147.821777,147.82199,147.822202,"16",19.534744,"UNC26428997",8.58629328594757,FALSE
"ENSMUSG00000023403","Stk31","6",49.395604,49.432552,49.469501,"12",100.963355,"UNC120334163",8.58186232001732,FALSE
"ENSMUSG00000039515","Ppp2r4","2",30.416039,30.431922,30.447806,"9",66.117359,"JAX00172286",8.58157732083945,FALSE
"ENSMUSG00000080950","Gm7278","1",152.729159,152.729859,152.730559,"2",162.914663,"JAX00509978",8.58140809580714,FALSE
"ENSMUSG00000063015","Ccni","5",93.181933,93.194214,93.206495,"18",59.666713,"UNC29371090",8.58122925459743,FALSE
"ENSMUSG00000049866","Arl4c","1",88.673125,88.687673,88.702221,"12",53.787945,"UNC21131221",8.57837106663723,FALSE
"ENSMUSG00000034165","Ccnd3","17",47.505051,47.552371,47.599691,"15",72.670937,"JAX00063539",8.57779328068502,FALSE
"ENSMUSG00000058587","Tmod3","9",75.497796,75.528726,75.559657,"10",9.409584,"UNC17397568",8.57609774743884,FALSE
"ENSMUSG00000089853","Gm15853","1",166.379839,166.380166,166.380493,"2",40.45163,"UNC2913425",8.57496038738333,FALSE
"ENSMUSG00000024290","Rock1","18",10.064401,10.123096,10.181792,"X",47.462411,"JAX00178769",8.57128734386632,FALSE
"ENSMUSG00000043998","Mgat2","12",69.184158,69.185465,69.186772,"14",67.154603,"UNC24159128",8.57062839005762,FALSE
"ENSMUSG00000019952","Poc1b","10",99.107036,99.152555,99.198074,"14",60.034873,"JAX00381273",8.57031276455886,FALSE
"ENSMUSG00000030611","Mrps11","7",78.783119,78.788054,78.792989,"19",57.59113,"UNC30566882",8.57023372025803,FALSE
"ENSMUSG00000020664","Dld","12",31.331564,31.3415,31.351437,"X",86.331863,"JAX00715025",8.56986189650562,FALSE
"ENSMUSG00000031333","Abcb7","X",104.280657,104.347256,104.413856,"2",170.843178,"UNC4498233",8.56861512804476,FALSE
"ENSMUSG00000082693","Gm15190","X",159.584783,159.58492,159.585058,"11",4.144872,"UNC18994955",8.56649237252789,FALSE
"ENSMUSG00000029776","Hibadh","6",52.546228,52.593308,52.640389,"11",50.557162,"UNC19601477",8.56638941846187,FALSE
"ENSMUSG00000083618","Gm11771","11",120.76531,120.766338,120.767365,"10",120.196978,"JAX00300390",8.56573700068287,FALSE
"ENSMUSG00000032356","Rasgrf1","9",89.909775,89.968376,90.026976,"2",59.665939,"JAX00094844",8.56406066615272,FALSE
"ENSMUSG00000039683","Sdk1","5",141.24149,141.728538,142.215586,"2",168.521036,"UNC4458398",8.56351282972836,FALSE
"ENSMUSG00000081773","Gm8302","18",38.771496,38.771922,38.772347,"7",132.771039,"JAX00157285",8.56312920030904,FALSE
"ENSMUSG00000073538","E330020D12Rik","1",153.404827,153.406628,153.408429,"2",26.088471,"JAX00092339",8.56049469418454,FALSE
"ENSMUSG00000086993","Gm15623","7",97.65001,97.673419,97.696828,"7",136.503614,"UNC13939510",8.55821187305382,FALSE
"ENSMUSG00000087644","Gm14703","X",7.651106,7.654182,7.657258,"5",30.185999,"UNC8886310",8.55425263102579,FALSE
"ENSMUSG00000072672","Duxbl3","14",26.257962,26.263699,26.269436,"12",34.564893,"UNC20874386",8.55321722426785,FALSE
"ENSMUSG00000018765","Fxr2","11",69.63299,69.643144,69.653297,"1",137.118437,"UNC1758301",8.55290835773067,FALSE
"ENSMUSG00000036285","Noa1","5",77.294182,77.302133,77.310084,"X",84.900225,"UNC200023468",8.54817529923454,FALSE
"ENSMUSG00000020802","Ube2o","11",116.53774,116.559594,116.581447,"11",20.770504,"JAX00305554",8.54204741533361,FALSE
"ENSMUSG00000046731","Kctd11","11",69.878265,69.879625,69.880985,"4",78.074351,"UNC7556251",8.5406715782005,FALSE
"ENSMUSG00000032580","Rbm5","9",107.740371,107.755684,107.770996,"10",115.798167,"UNC18782940",8.53935846031752,FALSE
"ENSMUSG00000021375","Kif13a","13",46.749087,46.839402,46.929718,"8",32.913647,"UNC14450779",8.53233482525279,FALSE
"ENSMUSG00000031104","Rab33a","X",48.519285,48.524758,48.530232,"14",86.160531,"JAX00385954",8.53123108660851,FALSE
"ENSMUSG00000022496","Tnfrsf17","16",11.313812,11.316943,11.320074,"12",82.915027,"UNC21506680",8.5312275834143,FALSE
"ENSMUSG00000091905","Gm6395","12",64.786192,64.786938,64.787683,"4",128.499905,"JAX00565930",8.52918364921255,FALSE
"ENSMUSG00000037622","Wdtc1","4",133.292459,133.32297,133.353481,"7",24.797138,"backupJAX00633478",8.52478449253353,FALSE
"ENSMUSG00000034951","Cog7","7",121.922839,121.952275,121.981711,"7",19.932163,"JAX00633165",8.5227655672887,FALSE
"ENSMUSG00000033767","D930015E06Rik","3",83.898287,83.969224,84.040161,"17",55.051852,"UNC28054089",8.52259428020963,FALSE
"ENSMUSG00000099095","mmu-mir-6376","6",88.104128,88.104193,88.104258,"10",51.8913,"UNC17957144",8.5223937536118,FALSE
"ENSMUSG00000005374","Tbl2","5",135.149657,135.156765,135.163873,"1",140.532221,"JAX00269276",8.5212923677977,FALSE
"ENSMUSG00000090290","Gm17296","8",126.426652,126.450858,126.475065,"3",30.41146,"UNC4957168",8.51985415836737,FALSE
"ENSMUSG00000051669","AU021092","16",5.211828,5.217064,5.222299,"13",21.719582,"UNC22249846",8.51839423375641,FALSE
"ENSMUSG00000022965","Ifngr2","16",91.547072,91.55612,91.565169,"15",98.656229,"JAX00411511",8.51687141385282,FALSE
"ENSMUSG00000023800","Tiam2","17",3.326573,3.422985,3.519397,"9",56.813366,"UNC16418846",8.51501813831002,FALSE
"ENSMUSG00000048486","Fitm2","2",163.466379,163.469504,163.472629,"17",55.622753,"UNC28063214",8.51495138214317,FALSE
"ENSMUSG00000078591","Hs3st4","7",123.982869,124.190929,124.398989,"15",31.236389,"JAX00397006",8.51485206869522,FALSE
"ENSMUSG00000026691","Fmo3","1",162.953802,162.969165,162.984528,"7",89.84072,"JAX00646443",8.51338484155878,FALSE
