"lodcolumn","gene_id","gene_symbol","gene_chr","gene_start","gene_middle","gene_end","qtl_chr","qtl_pos","qtl_mkr","qtl_lod","cis","A","B","C","D","E","F","G","H"
"ENSMUSP00000113433","ENSMUSG00000008435","Rdh13","7",4.42477,4.43521,4.445649,"7",4.600395,"UNC12380039",24.9967466796124,TRUE,-0.281328390733469,-0.31423181482277,-0.428765782013495,-0.697892596604384,-0.57053428385233,1.65507722718967,0.730803503581594,-0.0931278627442376
"ENSMUSP00000003572","ENSMUSG00000029777","Gars","6",55.038001,55.058752,55.079504,"6",55.20418,"UNC11124841",24.5341224317258,TRUE,0.892280004141648,0.71304553416802,0.436958591071051,0.698962206531138,0.32667351473918,-1.61847259283943,-1.30717207699966,-0.142275180811493
"ENSMUSP00000074775","ENSMUSG00000058979","Cecr5","6",120.509494,120.520406,120.531319,"6",120.543279,"UNC11971386",24.418610566161,TRUE,0.988263413661656,-1.47152652189403,0.383344037996814,0.814567581687226,-1.1667608644917,-0.380411334685972,-0.354276466612075,1.18680015433764
"ENSMUSP00000063734","ENSMUSG00000052397","Ezr","17",6.738041,6.760412,6.782784,"17",6.754984,"UNC27525742",24.3925761820417,TRUE,0.683569084386683,-0.20991059761078,-0.663031823678277,0.329746861338875,-0.308914502755023,-1.51475586491334,1.62171170493414,0.0615851382967015
"ENSMUSP00000113596","ENSMUSG00000023186","Vwa5a","9",38.718268,38.730802,38.743337,"9",39.456855,"UNC16203332",24.3735902826148,TRUE,0.664754386896048,0.469091783762574,0.694237247271006,0.487381541047861,0.449456727735712,-1.76631130831216,-0.947726170348326,-0.0508842080534258
"ENSMUSP00000063389","ENSMUSG00000056737","Capg","6",72.544391,72.553687,72.562983,"6",72.42811,"JAX00613449",24.1856650463891,TRUE,0.779331019410967,0.648861773160133,0.434206256546241,-1.81095388899015,0.743914076090794,-0.394555978850055,-0.667225868845138,0.266422611477758
"ENSMUSP00000036337","ENSMUSG00000038422","Hdhd3","4",62.499008,62.501238,62.503467,"4",59.81157,"UNC7350173",24.0490865618668,TRUE,1.05689946909345,-0.649090639534167,0.599994827478386,0.863856457489218,0.913442342138296,-1.1317287066723,-0.605862197060412,-1.04751155293277
"ENSMUSP00000110595","ENSMUSG00000036932","Aifm1","X",48.474944,48.494254,48.513563,"X",48.480441,"UNC30801779",24.0050605175891,TRUE,0.538583400043812,-0.11030754601589,0.89936407619081,0.771245557209994,0.725412484229385,-1.09540563012862,-1.45042839063616,-0.278463950893544
"ENSMUSP00000033875","ENSMUSG00000031485","Prosc","8",27.042555,27.049343,27.056131,"8",26.588608,"UNC14356391",23.869951353239,TRUE,0.69358585910972,0.543408021587637,0.672242062510754,1.01196219683916,0.015734001314379,-2.11413195071113,-1.06168438309643,0.238884192445627
"ENSMUSP00000061227","ENSMUSG00000025791","Pgm2","4",99.929414,99.958354,99.987294,"4",100.151973,"UNC7833987",23.8562110049617,TRUE,0.0580002371393051,0.494118326636283,-0.434439684902665,0.571949003138974,-0.228519679533357,1.16867722344409,-1.84696306577849,0.217177639854792
"ENSMUSP00000026009","ENSMUSG00000025035","Arl3","19",46.531109,46.552097,46.573085,"19",46.625238,"UNC30398162",23.8528536218626,TRUE,0.950909456664593,-0.131553556115389,-0.831959215113159,-0.723153641109848,-0.871440292767539,1.91472678568244,0.848349296339913,-1.15587883358079
"ENSMUSP00000041294","ENSMUSG00000060429","Sntb1","15",55.638843,55.772896,55.906949,"15",56.098871,"UNC25643992",23.8355717914712,TRUE,-0.28546079438049,-0.583771013197567,-0.941087102602622,-0.461144432555166,-0.0559465991235191,1.82683471066295,1.09164189651523,-0.591066665317563
"ENSMUSP00000021362","ENSMUSG00000020978","Klhdc2","12",69.296681,69.303684,69.310687,"1",62.947247,"UNC793779",23.7640164867027,FALSE,0.280386140562435,-1.73065338537871,0.949774071287879,0.712699725451337,0.364982303197542,-1.95630688239523,0.763196028739267,0.615921998534977
"ENSMUSP00000036710","ENSMUSG00000035202","Lars2","9",123.36694,123.414802,123.462664,"9",123.343539,"JAX00708366",23.7534666566543,TRUE,0.636661175771351,0.935803483892457,-0.742188730581211,1.12585817619241,0.918629860020157,-1.28001673900034,-1.1129931529748,-0.481754073319764
"ENSMUSP00000029610","ENSMUSG00000027984","Hadh","3",131.233419,131.25276,131.272101,"3",131.121765,"UNC6251782",23.744159065505,TRUE,0.361313409350866,-0.235087190121825,0.0463403826502319,-1.84424982637126,-0.192507490776381,0.968378437972293,0.661198947034715,0.234613330261086
"ENSMUSP00000064900","ENSMUSG00000051984","Sec31b","19",44.516957,44.53141,44.545864,"19",44.652523,"UNC30374368",23.6773020608126,TRUE,0.96569645532427,-0.896865671497831,0.789700552653644,1.01259539141768,-1.38972553511391,-0.258733358909959,-0.102930058258908,-0.11973777561506
"ENSMUSP00000023559","ENSMUSG00000022853","Ehhadh","16",21.761287,21.774566,21.787844,"16",21.913205,"UNC26457069",23.6677214179506,TRUE,-0.27440729538061,-0.773816869977765,-0.464951491099659,-0.931402770087395,-0.758167816478861,1.55107479534004,1.3113323235621,0.340339124119908
"ENSMUSP00000089459","ENSMUSG00000045410","Akr1e1","13",4.590757,4.599966,4.609174,"4",147.918704,"UNC8416541",23.5979975319476,FALSE,0.843032151540482,0.809789447695582,0.663183926664204,-2.079452186286,-0.656145933813741,0.851580856346429,-0.550918121143754,0.11892985899679
"ENSMUSP00000033873","ENSMUSG00000031483","Erlin2","8",27.023799,27.031616,27.039433,"8",27.202477,"UNC14365144",23.5174979615737,TRUE,-0.0652438703490862,-0.277475396707889,0.120129243997834,-0.15862853401792,1.79732393288498,0.133297441883096,-0.585625945799266,-0.963776871891789
"ENSMUSP00000103657","ENSMUSG00000072582","Ptrh2","11",86.683985,86.688221,86.692457,"11",85.97668,"UNC20049044",23.4385907791721,TRUE,0.112586284693207,0.373392146330798,0.311936194655499,0.147809722908044,-0.116829237379987,-1.47735566809215,-0.800879950010462,1.44934050689498
"ENSMUSP00000001713","ENSMUSG00000001663","Gstt1","10",75.783813,75.791198,75.798584,"10",75.644976,"backupUNC100088273",23.4000828994664,TRUE,0.52159378359259,0.880978810341139,0.0196067481535799,0.423035151248307,0.891652925479937,-0.201629123451458,-0.897111181672627,-1.6381271136922
"ENSMUSP00000137424","ENSMUSG00000066839","Ecsit","9",22.072246,22.078842,22.085438,"9",22.110576,"UNC15974661",23.3554855266261,TRUE,-0.309587119160518,0.0422285631327994,-0.104571431282214,-0.0235856764115676,-0.24672672433478,-1.35543487527052,-0.0490397646754997,2.04671702800266
"ENSMUSP00000040956","ENSMUSG00000038936","Sccpdh","1",179.66821,179.6777,179.687189,"1",179.582546,"UNC2299680",23.3033408075328,TRUE,1.44376437753142,-0.619643929109658,-0.135340857051389,-0.423971402835626,-0.716743713077747,-0.721530665341555,-0.174988938632218,1.34845512851694
"ENSMUSP00000039188","ENSMUSG00000040740","Slc25a34","4",141.618824,141.621322,141.623821,"4",141.464722,"UNC8374038",23.1277715634102,TRUE,0.99046858884564,0.288250495840253,-1.57055398098587,0.482047873699399,0.728910334933775,0.077797438974402,0.669732072305791,-1.66665282361361
"ENSMUSP00000068690","ENSMUSG00000054469","Lclat1","17",73.107985,73.175676,73.243368,"17",73.121832,"UNC28322078",22.9623203718449,TRUE,0.357602188803313,-0.203370876798743,1.27532081472594,-0.549220716583439,0.418921579342857,-0.799170938854445,-1.09398323284074,0.593901182205574
"ENSMUSP00000043355","ENSMUSG00000019763","Rmnd1","10",4.401915,4.417152,4.432388,"10",5.694662,"backupUNC100355859",22.8925439090658,TRUE,0.0184027949052853,-0.545331105604568,-0.015736362736236,-0.549223877394407,-0.635784221808845,1.57995848646947,0.278670815569046,-0.130956529398791
"ENSMUSP00000043401","ENSMUSG00000040648","Ppip5k2","1",97.706048,97.73823,97.770411,"1",99.577652,"UNC1240441",22.6689730438038,TRUE,1.60881192378293,0.319797735731767,-0.928386558982452,-0.739846662180172,0.91316199941738,0.0116738116269199,-0.51091125685684,-0.674300992538977
"ENSMUSP00000023856","ENSMUSG00000023094","Msrb2","2",19.37144,19.383208,19.394976,"2",18.263847,"UNC2660767",22.663120121785,TRUE,0.336220154740015,0.201971384041417,0.780996963886286,-2.297798603815,0.672783515589908,-0.193192611825023,0.022955151151634,0.476064046230092
"ENSMUSP00000030192","ENSMUSG00000028470","Hint2","4",43.654227,43.655346,43.656466,"4",43.954168,"UNC7142392",22.6017157138305,TRUE,0.526895626129622,0.280010849529296,0.885342235609667,-1.88478127264544,0.201476758826073,0.128160976212675,0.920896975991135,-1.05800214965299
"ENSMUSP00000029266","ENSMUSG00000027712","Anxa5","3",36.448925,36.462384,36.475843,"3",36.481201,"UNC5044348",22.5600811521518,TRUE,-0.328810754282464,-0.130410026039428,-1.12483503381363,-1.14478764578727,-0.164814664533468,0.368904800745466,0.515876761185499,2.00887656252554
"ENSMUSP00000073459","ENSMUSG00000028743","Akr7a5","4",139.310744,139.314585,139.318426,"4",139.105763,"UNC8337463",22.5019831885926,TRUE,0.363016894072544,0.459102148875898,0.641234599200052,1.01064803007072,0.627972378294463,-1.65163696842077,-0.808807196844004,-0.641529885248664
"ENSMUSP00000091318","ENSMUSG00000032369","Plscr1","9",92.250057,92.261016,92.271975,"9",92.64561,"UNC16875631",22.452707385447,TRUE,-0.0775087811081083,0.696113294018103,0.653791133925054,1.12685391162467,0.111985063880421,-1.03373034344872,-1.67820443009138,0.200700151199296
"ENSMUSP00000108260","ENSMUSG00000026389","Steap3","1",120.190757,120.231731,120.272705,"1",120.241645,"UNC1533578",22.392884245516,TRUE,0.534393752589938,-0.931126620254811,1.10690150205075,1.08518043238236,0.609735835478421,-0.536477543489351,-0.83550521778838,-1.03310214096837
"ENSMUSP00000076564","ENSMUSG00000041926","Rnpep","1",135.262712,135.273398,135.284084,"1",135.572011,"UNC1735400",22.2568449990166,TRUE,-0.141486010287304,1.43252594187462,-0.18667553698644,0.595792128044726,-0.371943678319221,-1.54667836560365,0.738684264955343,-0.520218743677471
"ENSMUSP00000101331","ENSMUSG00000055401","Fbxo6","4",148.145716,148.148928,148.15214,"4",148.004193,"UNC8417694",22.2301196749995,TRUE,0.226012624008072,0.39538508626323,0.22824117482721,0.313524853522513,-1.87334992578515,-0.0546708980963628,0.112513558065085,0.652343527195507
"ENSMUSP00000006137","ENSMUSG00000005981","Trap1","16",4.039971,4.058899,4.077827,"16",4.440113,"JAX00412603",22.2105868311504,TRUE,1.04535790707063,0.0893161529025368,0.211772378236175,0.125085492824011,0.287913878735665,0.6204100042824,-0.626379045155725,-1.75347676889694
"ENSMUSP00000047778","ENSMUSG00000034875","Nudt19","7",35.547185,35.551744,35.556304,"7",35.215636,"UNC12611324",22.0118211802301,TRUE,1.39649341587921,0.642691906696092,0.354944484542184,-0.841212450993048,-1.39077545704998,-0.825837586785611,0.0559618678083701,0.607733819902525
"ENSMUSP00000049054","ENSMUSG00000042717","Ppp1r3a","6",14.713822,14.734548,14.755274,"6",14.050022,"UNC10597216",21.9824690748529,TRUE,0.269364730729048,0.250644909487884,0.64101087231961,0.56113229082522,0.860067477301822,-1.12227246354928,-1.64379332961608,0.183845512501142
"ENSMUSP00000114598","ENSMUSG00000031767","Nudt7","8",114.133557,114.142934,114.152312,"8",114.294518,"UNC15538220",21.9689978484514,TRUE,0.159228905936142,0.466294546500607,0.639751021549658,0.227338764265943,0.593069426307588,-0.422079418546114,-2.2040257016582,0.54042245564464
"ENSMUSP00000077345","ENSMUSG00000058586","Serhl","15",83.089506,83.10309,83.116674,"15",83.56362,"UNC25993862",21.9279361671321,TRUE,0.278055826371162,-0.0961387447267009,0.33236016121813,-0.0492564762010775,-0.0929682226818025,1.2008494542258,-2.12815586348532,0.555253865279661
"ENSMUSP00000122404","ENSMUSG00000072812","Ahnak2","12",112.772194,112.787426,112.802657,"12",112.546846,"UNC21911375",21.7564562784897,TRUE,-0.629433211786634,0.779109879993715,0.983050164161301,0.450910261080214,-0.282621952701722,-0.482240307037497,0.753874162209062,-1.57264899591848
"ENSMUSP00000049394","ENSMUSG00000051483","Cbr1","16",93.607837,93.609171,93.610505,"16",93.627571,"UNC27424022",21.7373061994307,TRUE,0.365674135670493,0.221991682843987,0.474294665987336,0.425084129458553,0.390108401807521,0.196603374494768,-2.27343996989643,0.199683579633658
"ENSMUSP00000064513","ENSMUSG00000023249","Parp3","9",106.470322,106.473636,106.476949,"9",106.563624,"UNC17077443",21.730587926042,TRUE,0.280015474445051,-0.491777513016583,0.00341848318973015,-0.491157320315292,0.548013325069885,2.19779878368243,-0.652310115181644,-1.39400111787344
"ENSMUSP00000112947","ENSMUSG00000026035","Ppil3","1",58.430994,58.43824,58.445486,"1",59.059297,"UNC749948",21.6731586033409,TRUE,-0.659726773525743,-0.173669751372698,-0.770657840949448,-1.07865783591552,-0.245594950203146,1.71516989668788,1.94846829431409,-0.735331039035916
"ENSMUSP00000006764","ENSMUSG00000006589","Aprt","8",122.574637,122.575772,122.576907,"8",122.461589,"backupUNC080395551",21.6207394808536,TRUE,-0.682173943462729,-0.284958381292638,0.11598922433586,-0.311514745805632,-0.437773941433116,2.04894239402319,-0.536285071777872,0.0877744654129515
"ENSMUSP00000025851","ENSMUSG00000063904","Dpp3","19",4.907229,4.917758,4.928287,"19",5.950369,"UNC29847961",21.579223731857,TRUE,0.624715010507095,-0.15064381903625,-0.171801801174068,0.440096358596169,0.324752744140007,-1.63650159059895,-0.177887592875654,0.74727069044148
"ENSMUSP00000027612","ENSMUSG00000070594","Gm4788","1",139.697635,139.739437,139.781239,"1",142.635535,"UNC1829738",21.552120317023,TRUE,-0.944996516897791,0.55233543736416,1.13688480338191,-0.223935268807447,1.0420876140927,-0.347571559997573,-0.904596463421688,-0.310208045713574
"ENSMUSP00000077909","ENSMUSG00000071177","Serpina1d","12",103.763594,103.768593,103.773592,"12",104.004321,"JAX00344151",21.4508701018385,TRUE,0.579734144792336,0.684780659030894,-1.12573686974459,-1.05145812430584,0.755462002785508,0.303018912083745,0.994941861513038,-1.14074258615556
"ENSMUSP00000047171","ENSMUSG00000037603","Gm5519","19",33.822908,33.82399,33.825071,"14",73.673043,"JAX00383888",21.4403829827369,FALSE,-0.521185743997957,-1.00782605251804,-1.03162952193658,-0.155191008252785,1.50661776944182,0.522390400303556,0.693013632465441,-0.00618947550546742
"ENSMUSP00000081044","ENSMUSG00000037406","Htra4","8",25.025451,25.032206,25.038962,"6",83.171069,"UNC11500109",21.4328404310417,FALSE,-0.228325915314022,-0.737386869841797,-0.2664584011559,-0.328580368466174,1.81084581953329,0.538105552449931,-0.270962366185584,-0.517237451019061
"ENSMUSP00000025835","ENSMUSG00000024900","Cpt1a","19",3.323301,3.354516,3.385732,"19",4.235196,"JAX00469121",21.3558586491789,TRUE,0.533828742472858,0.286499344006864,0.325944261753766,-0.102341603343786,0.661797684210238,0.902106505345495,-1.06566773294707,-1.54216720149807
"ENSMUSP00000072620","ENSMUSG00000060600","Eno3","11",70.657202,70.659858,70.662513,"11",71.734157,"UNC19893239",21.2383130156614,TRUE,-0.292287538909509,0.188532571057263,0.543005470733961,0.40562534136512,0.543756978426918,-0.581045591850258,-1.68134451348313,0.873757282659829
"ENSMUSP00000125553","ENSMUSG00000019883","Echdc1","10",29.313166,29.329914,29.346661,"10",28.736198,"UNC17659069",21.1875896164535,TRUE,0.0360516549867574,0.477226051194237,0.195750207851099,-0.0934491933502072,-0.495474097356598,1.38547217540667,-0.483899060585502,-1.02167773814667
"ENSMUSP00000027826","ENSMUSG00000026544","Dusp23","1",172.630769,172.631872,172.632974,"1",172.219761,"UNC2206673",21.0966346821093,TRUE,-0.389245161502769,1.5080964060354,-0.40706400868963,-0.46416337759644,-0.330653411252516,0.261933958910277,0.835894422707099,-1.01479882861074
"ENSMUSP00000029489","ENSMUSG00000027890","Gstm4","3",108.040408,108.042651,108.044894,"3",108.225079,"JAX00221237",21.0021387695046,TRUE,-0.314192854494045,-0.166233517511758,-0.480758198246632,-0.0185655395084462,1.52352883187264,-0.996595667255965,0.761934496337792,-0.309117551193286
"ENSMUSP00000031524","ENSMUSG00000029545","Acads","5",115.110299,115.114822,115.119346,"5",114.66612,"UNC9959084",20.8658590583232,TRUE,0.502812274999793,0.502879381571229,-0.149800803932279,0.524070681298922,-0.551419682802534,-1.52700375739728,0.486714247834758,0.211747658427077
"ENSMUSP00000004137","ENSMUSG00000004035","Gstm7","3",107.926334,107.929076,107.931817,"3",107.896863,"UNC5922456",20.8150976442568,TRUE,-0.309724823146346,-0.153298877981848,-0.305470118714689,-0.360392914214038,0.222132476858686,1.52957305500369,0.087069726611266,-0.70988852441675
"ENSMUSP00000031560","ENSMUSG00000029575","Mmab","5",114.431034,114.437546,114.444059,"5",114.347724,"UNC9954237",20.7254064287978,TRUE,1.08261926480293,0.247284037988839,0.11721568942361,0.307343634984674,0.325254310366811,0.277401651676076,-2.47272828028651,0.115609691042577
"ENSMUSP00000101663","ENSMUSG00000025486","Sirt3","7",140.86367,140.87299,140.882309,"7",141.294895,"UNC14011004",20.6905325698064,TRUE,-0.350603133661205,-0.756776118928022,-0.709041412951776,-0.364308437624387,-0.419380687070947,2.16428705139989,0.82501680780511,-0.389194068968493
"ENSMUSP00000035564","ENSMUSG00000033021","Gmppa","1",75.43593,75.439554,75.443179,"1",76.467142,"UNC968582",20.4615691470829,TRUE,-0.923056653403323,0.611055432035616,0.338821125903339,-0.00884568625078974,0.620821322919478,-0.275628229948609,0.965184947374444,-1.32835225862939
"ENSMUSP00000038931","ENSMUSG00000038155","Gstp2","19",4.040351,4.041258,4.042165,"19",3.799814,"UNC29828334",20.4497543422802,TRUE,-0.439234944393752,-0.525100121516531,-0.410617244232864,-0.457988983784787,-0.694283888713421,2.00134379541352,0.524407319976075,0.0014740672520101
"ENSMUSP00000022419","ENSMUSG00000021868","Ppif","14",25.694154,25.697311,25.700468,"14",25.34296,"JAX00051102",20.368749846614,TRUE,-0.324848587359253,-0.438261889223979,-0.465814040232962,-0.370670726538718,-0.522696585407937,2.16489893046911,-0.48734931927326,0.444742217566571
"ENSMUSP00000130941","ENSMUSG00000023921","Mut","17",40.934685,40.948337,40.961989,"17",41.970903,"UNC27865586",20.3444618404509,TRUE,-0.739191057135031,-0.428525448587829,0.452314195886277,-0.774469229077854,-0.997729959618357,1.1812525056633,0.835929669676661,0.470419323192766
"ENSMUSP00000136058","ENSMUSG00000075410","Gm11744","11",116.653534,116.660962,116.668389,"6",72.635895,"UNC11349701",20.338918841846,FALSE,0.617459934426066,0.642294303393586,0.570265374995715,-1.77769182226578,0.533474561360047,-0.104300967780188,-0.786387132601851,0.304885748473307
"ENSMUSP00000041453","ENSMUSG00000037242","Clic4","4",135.213969,135.243392,135.272814,"4",135.346593,"UNC8283255",20.3218604298438,TRUE,-0.911357531030397,0.3496846733969,1.4658421704447,0.551799364247746,-0.976963259684974,-0.319694683321524,0.34309916044672,-0.502409894499883
