"lodcolumn","gene_symbol","gene_chr","gene_start","gene_middle","gene_end","qtl_chr","qtl_pos","qtl_mkr","qtl_lod","cis"
"ENSMUSG00000092257","Gm2308","7",42.1252,42.125702,42.126203,"1",190.157775,"JAX00280232",8.62785543460443,FALSE
"ENSMUSG00000049649","Gpr3","4",133.20934,133.210938,133.212536,"1",39.898791,"UNC501434",8.62579024274456,FALSE
"ENSMUSG00000089988","Gm16238","3",127.691935,127.692228,127.692522,"17",36.974564,"JAX00437726",8.62494936480703,FALSE
"ENSMUSG00000097723","Gm26848","17",6.314199,6.40369,6.49318,"9",87.56792,"UNC16820593",8.6239252719931,FALSE
"ENSMUSG00000091686","4930471C04Rik","14",64.099295,64.101765,64.104235,"6",90.56578,"UNC060142635",8.62260114787303,FALSE
"ENSMUSG00000041939","Mvk","5",114.444269,114.45243,114.460591,"3",152.71526,"UNC6556592",8.62246971791235,FALSE
"ENSMUSG00000046733","Gprc5a","6",135.065651,135.07518,135.084709,"13",25.822958,"UNC22295220",8.6222679377749,FALSE
"ENSMUSG00000002032","Tmem25","9",44.793776,44.796542,44.799307,"1",182.389498,"UNC2331232",8.61964753769377,FALSE
"ENSMUSG00000063754","Gm10136","19",29.003405,29.003624,29.003842,"3",50.645357,"UNC5239935",8.6123684146483,FALSE
"ENSMUSG00000039357","Fut11","14",20.694968,20.697582,20.700197,"11",104.752672,"UNC20298636",8.61141030914219,FALSE
"ENSMUSG00000061024","Rrs1","1",9.545408,9.546431,9.547454,"11",55.663284,"UNC19669267",8.60972383577828,FALSE
"ENSMUSG00000024370","Cdc23","18",34.630951,34.641343,34.651735,"4",78.420133,"UNC7561490",8.60969946576717,FALSE
"ENSMUSG00000078453","Abracl","10",18.011263,18.017258,18.023252,"3",40.819057,"UNC5109110",8.60858461683463,FALSE
"ENSMUSG00000031683","Lsm6","8",78.804865,78.813002,78.82114,"11",61.090187,"JAX00312873",8.60309679678535,FALSE
"ENSMUSG00000010660","Plcd1","9",119.071527,119.082512,119.093496,"6",127.326636,"UNC12045392",8.60150046159073,FALSE
"ENSMUSG00000027199","Gatm","2",122.594467,122.602885,122.611303,"11",60.542859,"UNC19742275",8.59951298707579,FALSE
"ENSMUSG00000022324","Matn2","15",34.30668,34.371461,34.436242,"14",61.567867,"UNC24088405",8.59883292706888,FALSE
"ENSMUSG00000040616","Tmem51","4",142.030992,142.057648,142.084304,"1",58.221263,"JAX00252121",8.59861204958333,FALSE
"ENSMUSG00000080374","Gm22953","2",121.45067,121.45072,121.45077,"11",118.138574,"JAX00323204",8.59675847243017,FALSE
"ENSMUSG00000028646","Rragc","4",123.917446,123.927222,123.936997,"7",73.745651,"UNC13128672",8.59596767247607,FALSE
"ENSMUSG00000006344","Ggt5","10",75.589381,75.603174,75.616968,"1",10.619399,"UNC92768",8.59509012170254,FALSE
"ENSMUSG00000083672","Gm9183","17",47.620771,47.621555,47.622339,"2",104.470657,"backupJAX00098146",8.5927500126473,FALSE
"ENSMUSG00000026390","Marco","1",120.474538,120.489811,120.505084,"2",162.389314,"JAX00509814",8.59175663567222,FALSE
"ENSMUSG00000051435","Fhad1","4",141.890438,141.95276,142.015082,"7",129.801949,"UNC13844829",8.58990084576796,FALSE
"ENSMUSG00000023755","Rhebl1","15",98.877778,98.879591,98.881404,"16",96.324672,"UNC27463136",8.58901589797228,FALSE
"ENSMUSG00000068748","Ptprz1","6",22.875502,22.964209,23.052916,"15",58.990109,"UNC25683390",8.58817051096779,FALSE
"ENSMUSG00000089735","Gm8428","6",8.377596,8.378488,8.379379,"8",118.343577,"UNC15602782",8.58809077675975,FALSE
"ENSMUSG00000028433","Ubap2","4",41.194313,41.234728,41.275144,"11",43.931553,"UNC19515026",8.58684805251868,FALSE
"ENSMUSG00000029373","Pf4","5",90.772435,90.772908,90.773381,"17",81.33998,"JAX00447995",8.58668886485118,FALSE
"ENSMUSG00000082860","Gm13204","4",148.569056,148.569466,148.569876,"19",50.507621,"UNC30455459",8.58640849863009,FALSE
"ENSMUSG00000043257","Pigv","4",133.660387,133.666517,133.672647,"7",120.127118,"JAX00653349",8.5861384088257,FALSE
"ENSMUSG00000079852","Klra4","6",130.043731,130.055501,130.067271,"4",81.466708,"JAX00555641",8.58052010312652,FALSE
"ENSMUSG00000051703","Tmem198","1",75.479532,75.482618,75.485705,"7",34.405906,"UNC12598627",8.57938579248146,FALSE
"ENSMUSG00000097858","9530052C20Rik","3",142.882495,142.88857,142.894644,"5",115.823718,"UNC9972703",8.57918489019284,FALSE
"ENSMUSG00000023328","Ache","5",137.287519,137.290992,137.294466,"1",157.750187,"UNC2025451",8.57887319704424,FALSE
"ENSMUSG00000093684","Gm25530","14",79.562167,79.56223,79.562292,"15",60.877979,"UNC25707409",8.5762655205897,FALSE
"ENSMUSG00000018931","Gm16515","11",60.902246,60.908498,60.91475,"11",101.675556,"UNC20258151",8.57503423770262,FALSE
"ENSMUSG00000045967","Gpr158","2",21.367542,21.599044,21.830547,"12",54.213743,"UNC21137485",8.57407674616795,FALSE
"ENSMUSG00000061544","Zfp229","17",21.730795,21.750068,21.769342,"17",67.748765,"UNC28234360",8.57374711745324,FALSE
"ENSMUSG00000042726","Trafd1","5",121.371725,121.378678,121.385632,"2",117.347232,"UNC3817071",8.57191991339262,FALSE
"ENSMUSG00000097576","D930030I03Rik","16",38.451982,38.452738,38.453493,"19",15.749895,"UNC29948099",8.56626953204375,FALSE
"ENSMUSG00000044117","2900011O08Rik","16",13.986604,14.044052,14.1015,"2",123.189732,"UNC3879075",8.56492130842371,FALSE
"ENSMUSG00000003477","Inmt","6",55.170626,55.172834,55.175043,"10",30.626072,"UNC17680978",8.56105869701934,FALSE
"ENSMUSG00000070574","2310016G11Rik","7",44.676965,44.6776,44.678235,"3",37.985822,"UNC5065847",8.56104549405114,FALSE
"ENSMUSG00000086013","Gm15706","6",145.250529,145.251189,145.251849,"10",96.119124,"UNC18493662",8.56059319844146,FALSE
"ENSMUSG00000084806","Gm15232","X",167.088093,167.095092,167.10209,"1",188.288905,"UNC2397589",8.5602576928464,FALSE
"ENSMUSG00000035969","Rusc2","4",43.381979,43.404534,43.427088,"10",99.567941,"UNC18539941",8.56022160453556,FALSE
"ENSMUSG00000067919","Rex2","4",147.02185,147.041322,147.060794,"9",118.860794,"UNC17242183",8.55917213213367,FALSE
"ENSMUSG00000032120","C2cd2l","9",44.309237,44.31476,44.320282,"12",103.059926,"JAX00343930",8.55826429283228,FALSE
"ENSMUSG00000034064","Poglut1","16",38.525137,38.537698,38.550258,"6",17.546764,"UNC10640759",8.55813484752825,FALSE
"ENSMUSG00000085028","Slc2a4rg-ps","2",181.38425,181.385918,181.387586,"2",114.358564,"JAX00500220",8.55722233355921,FALSE
"ENSMUSG00000089670","Gm16581","1",55.127297,55.127792,55.128287,"X",36.509514,"UNC30744860",8.55103785672929,FALSE
"ENSMUSG00000093277","Gm26236","2",32.675109,32.675177,32.675245,"19",58.659027,"JAX00481535",8.54420238066819,FALSE
"ENSMUSG00000037784","Dzip1l","9",99.629496,99.649376,99.669256,"3",88.854959,"UNC5732520",8.54174089758486,FALSE
"ENSMUSG00000085001","BB114351","2",72.224688,72.228495,72.232302,"9",72.949965,"UNC16618214",8.54158526613288,FALSE
"ENSMUSG00000073758","Sh3d21","4",126.150602,126.157046,126.163491,"1",179.611199,"UNC2300019",8.53754532030494,FALSE
"ENSMUSG00000008658","Rbfox1","16",6.809222,7.11085,7.412479,"4",9.629539,"UNC6713099",8.53278957077974,FALSE
"ENSMUSG00000058486","Wdr91","6",34.880426,34.895651,34.910876,"2",97.942295,"UNC3591720",8.53177371402965,FALSE
"ENSMUSG00000025602","Zfp202","9",40.192316,40.20296,40.213604,"12",106.530917,"JAX00040131",8.52545641827695,FALSE
"ENSMUSG00000096031","Gm23189","1",67.973676,67.973726,67.973777,"4",155.287039,"UNC8524862",8.52411731670182,FALSE
"ENSMUSG00000084968","Gm12743","4",108.592425,108.606137,108.619849,"4",130.142852,"UNC8218314",8.52345319044204,FALSE
"ENSMUSG00000026925","Inpp5e","2",26.396249,26.402726,26.409203,"9",50.080562,"UNC16341391",8.51939620450157,FALSE
"ENSMUSG00000022994","Adcy6","15",98.589994,98.598814,98.607633,"4",55.678737,"UNC7292793",8.51914692239596,FALSE
"ENSMUSG00000031214","Ophn1","X",98.554277,98.722651,98.891025,"9",69.222913,"UNC16570891",8.5165238299094,FALSE
"ENSMUSG00000018548","Trim37","11",87.127077,87.17388,87.220683,"15",27.405179,"UNC25245875",8.51417336919337,FALSE
"ENSMUSG00000083815","Gm13435","2",37.207051,37.207562,37.208073,"13",101.786182,"UNC23234221",8.5138599158755,FALSE
"ENSMUSG00000087435","Gm16323","2",30.413716,30.414527,30.415338,"16",26.997954,"UNC26526441",8.5102507106534,FALSE
"ENSMUSG00000033327","Tnxb","17",34.670535,34.695175,34.719815,"11",112.434047,"UNC20409270",8.50837726248914,FALSE
"ENSMUSG00000048502","Duxbl1","14",25.978577,25.984332,25.990088,"10",52.269613,"UNC17961812",8.50834826649793,FALSE
"ENSMUSG00000026785","Pkn3","2",30.077684,30.084353,30.091022,"1",182.502107,"UNC2332857",8.50675627801586,FALSE
"ENSMUSG00000090145","Ugt1a6b","1",88.103252,88.161128,88.219003,"6",125.510863,"UNC12022030",8.50419689986593,FALSE
"ENSMUSG00000000903","Vpreb3","10",75.943057,75.946357,75.949657,"5",118.918193,"UNC050196386",8.50399223574377,FALSE
"ENSMUSG00000031841","Cdh13","8",118.283733,118.804327,119.324921,"5",75.082339,"UNC9480114",8.50290323694385,FALSE
"ENSMUSG00000028096","Gpr89","3",96.868281,96.886814,96.905346,"13",102.886751,"UNC23247705",8.50230435239875,FALSE
"ENSMUSG00000092124","B930094E09Rik","18",31.609512,31.610132,31.610751,"12",73.644416,"UNC21399000",8.5010035207641,FALSE
"ENSMUSG00000046440","Gm5564","5",138.504712,138.505332,138.505951,"2",124.016998,"UNC3889210",8.49846415129326,FALSE
"ENSMUSG00000021822","Plau","14",20.836662,20.840025,20.843388,"17",83.9965,"UNC28492664",8.49590675831354,FALSE
"ENSMUSG00000028218","Fam92a","4",12.153409,12.162712,12.172015,"9",119.42852,"UNC17249163",8.49361876365427,FALSE
"ENSMUSG00000061950","Ppp4r1","17",65.782573,65.81225,65.841926,"11",19.510013,"JAX00305287",8.49281818317479,FALSE
"ENSMUSG00000093886","Gm23158","4",133.558824,133.558886,133.558949,"4",101.291225,"backupUNC040539500",8.49099933277123,FALSE
"ENSMUSG00000015668","Pdzd11","X",100.622883,100.624726,100.626568,"18",56.755811,"UNC29324812",8.48900426764491,FALSE
"ENSMUSG00000092188","Gm20471","1",163.280356,163.2837,163.287045,"2",174.906503,"JAX00512412",8.48816147071407,FALSE
"ENSMUSG00000062515","Fabp4","3",10.204347,10.206462,10.208576,"11",59.683754,"JAX00312561",8.4856853568198,FALSE
"ENSMUSG00000094433","Igkv5-43","6",69.823355,69.823633,69.823911,"17",83.783068,"UNC28489371",8.482951910497,FALSE
"ENSMUSG00000039457","Ppl","16",5.086291,5.109386,5.132481,"9",30.074593,"UNC16079629",8.48186299448568,FALSE
"ENSMUSG00000098284","RP23-304I16.1","18",45.683487,45.789998,45.896509,"14",120.326622,"UNC24893337",8.48139282173413,FALSE
"ENSMUSG00000091071","1700030C10Rik","12",20.814257,20.814992,20.815727,"1",176.020545,"UNC2262691",8.48090267608088,FALSE
"ENSMUSG00000049164","Zfp518a","19",40.894705,40.906326,40.917947,"18",35.914486,"UNC29043827",8.48069215105517,FALSE
"ENSMUSG00000022476","Polr3h","15",81.91503,81.920622,81.926213,"7",71.041913,"UNC13088586",8.48013266980545,FALSE
"ENSMUSG00000031378","Abcd1","X",73.716597,73.727566,73.738534,"18",55.885119,"UNC29311166",8.4800806606995,FALSE
"ENSMUSG00000098001","Gm27048","8",80.933534,80.9361,80.938667,"18",43.752765,"UNC29145833",8.47946197117001,FALSE
"ENSMUSG00000031823","Zdhhc7","8",120.081095,120.091288,120.101482,"18",68.526029,"JAX00084655",8.47464986412825,FALSE
"ENSMUSG00000097439","Gm16754","9",21.225371,21.229005,21.232639,"2",77.431296,"UNC3375878",8.47391995439302,FALSE
"ENSMUSG00000097748","Gm26533","18",31.781226,31.785136,31.789045,"8",95.700543,"UNC15298908",8.47352538418747,FALSE
"ENSMUSG00000074783","AU019990","2",132.598195,132.625632,132.653068,"15",26.828722,"UNC25237414",8.46851187647471,FALSE
"ENSMUSG00000097310","A930038B10Rik","14",34.759402,34.764978,34.770553,"17",71.160292,"UNC28291344",8.46737783867866,FALSE
"ENSMUSG00000047789","Slc38a9","13",112.660766,112.699754,112.738743,"11",5.030236,"JAX00023924",8.465937079019,FALSE
"ENSMUSG00000070527","Mkrn3","7",62.417593,62.418866,62.420139,"15",32.943419,"UNC25330621",8.4653022545669,FALSE
"ENSMUSG00000045094","Arhgef37","18",61.493794,61.515165,61.536536,"2",104.161473,"UNC3676895",8.46371081337953,FALSE
"ENSMUSG00000026147","Col9a1","1",24.17761,24.215147,24.252684,"12",84.895758,"UNC120195970",8.46268922048128,FALSE
"ENSMUSG00000085755","Gm13496","2",38.996713,38.997486,38.998258,"2",162.519413,"UNC4374454",8.46207491512551,FALSE
"ENSMUSG00000039646","Vasn","16",4.639941,4.645372,4.650802,"2",10.403914,"UNC2561908",8.46173499619469,FALSE
"ENSMUSG00000043263","Pyhin1","1",173.630859,173.639394,173.647928,"5",24.311462,"backupUNC050063271",8.46123558182035,FALSE
"ENSMUSG00000058019","Ces5a","8",93.499213,93.51746,93.535707,"11",25.989277,"UNC19280926",8.45953432963952,FALSE
"ENSMUSG00000043079","Synpo","18",60.593973,60.627058,60.660142,"6",136.704042,"UNC12177427",8.45858935477188,FALSE
"ENSMUSG00000033721","Vav3","3",109.340653,109.513176,109.685698,"16",36.662371,"UNC26652099",8.45803856435743,FALSE
"ENSMUSG00000038751","Ptk6","2",181.193721,181.198255,181.202789,"2",113.116247,"UNC3769825",8.45799929070455,FALSE
"ENSMUSG00000027962","Vcam1","3",116.11002,116.119854,116.129688,"4",38.046655,"UNC7078887",8.45497320131351,FALSE
"ENSMUSG00000074623","Gm826","2",160.311393,160.322778,160.334162,"4",114.45569,"UNC8026110",8.45373113247219,FALSE
"ENSMUSG00000046909","Tefm","11",80.136678,80.139426,80.142175,"3",129.359206,"UNC6224365",8.45219160041701,FALSE
"ENSMUSG00000086489","Gm16362","2",176.452627,176.452734,176.45284,"3",34.733793,"UNC5018586",8.44828606129561,FALSE
"ENSMUSG00000080989","Gm14048","2",130.880866,130.8815,130.882133,"5",127.505184,"JAX00596336",8.44634104183974,FALSE
"ENSMUSG00000089675","Ugt1a8","1",88.087813,88.153408,88.219004,"15",98.833443,"UNC26202756",8.44629105412332,FALSE
"ENSMUSG00000018405","Mrm1","11",84.813061,84.816288,84.819515,"2",27.360199,"UNC2780343",8.44349396919773,FALSE
"ENSMUSG00000074553","Gm10713","14",40.00622,40.006388,40.006555,"6",122.823169,"UNC11997671",8.44166988468795,FALSE
"ENSMUSG00000028018","Gstcd","3",132.981753,133.036893,133.092033,"6",77.350537,"UNC11418737",8.4410237372707,FALSE
"ENSMUSG00000001910","Nacc1","8",84.670483,84.679172,84.687862,"14",70.383847,"UNC24200402",8.43797203322034,FALSE
"ENSMUSG00000056457","Prl2c3","13",12.790822,12.79545,12.800078,"18",82.379028,"backupUNC180192740",8.43654523850395,FALSE
"ENSMUSG00000030623","1700019G06Rik","7",89.510007,89.510688,89.511368,"3",130.226272,"UNC6238374",8.43558709367989,FALSE
"ENSMUSG00000024163","Mapk8ip3","17",24.892153,24.914565,24.936977,"11",61.444544,"UNC19752587",8.43433266128102,FALSE
"ENSMUSG00000029163","Emilin1","5",30.913402,30.91734,30.921278,"4",19.676327,"UNC6842771",8.43229979222708,FALSE
"ENSMUSG00000006589","Aprt","8",122.574637,122.575772,122.576907,"5",128.455627,"JAX00596648",8.42723559356313,FALSE
"ENSMUSG00000025804","Ccr1","9",123.962126,123.965409,123.968692,"14",110.170908,"JAX00057265",8.42222653797299,FALSE
"ENSMUSG00000027525","Phactr3","2",178.118975,178.228734,178.338492,"2",29.6335,"UNC2809803",8.42106063156849,FALSE
"ENSMUSG00000040506","Ambra1","2",91.730134,91.824492,91.918849,"16",4.30379,"UNC26252398",8.42051727714647,FALSE
"ENSMUSG00000082509","Gm15673","7",101.238341,101.23881,101.239278,"X",75.37811,"JAX00713937",8.41930662912405,FALSE
"ENSMUSG00000098588","mmu-mir-6340","2",173.70103,173.701089,173.701148,"4",155.946056,"UNC8534555",8.4164925533931,FALSE
"ENSMUSG00000098239","Pclo","5",14.861407,14.862433,14.863459,"19",57.59113,"UNC30566882",8.40719165775481,FALSE
"ENSMUSG00000029203","Ube2k","5",65.537233,65.56811,65.598988,"3",122.485917,"UNC6116208",8.40695966347157,FALSE
"ENSMUSG00000029406","Pitpnm2","5",124.11869,124.184225,124.24976,"5",28.126291,"UNC8863233",8.40681085066151,FALSE
"ENSMUSG00000057092","Fxyd3","7",31.068172,31.072438,31.076704,"3",151.054727,"UNC6536800",8.40492348811847,FALSE
"ENSMUSG00000052468","Pmp2","3",10.179851,10.181868,10.183885,"9",118.824055,"UNC17241380",8.4020702598094,FALSE
"ENSMUSG00000048373","Fgfbp1","5",43.978865,43.980314,43.981762,"9",72.453784,"JAX00698296",8.40055105339607,FALSE
"ENSMUSG00000078599","Skint8","4",111.919392,111.934875,111.950358,"9",112.021868,"UNC17136853",8.40040272742525,FALSE
"ENSMUSG00000045750","D830014E11Rik","5",105.824511,105.828472,105.832434,"9",58.079599,"UNC16432010",8.39865192488717,FALSE
"ENSMUSG00000039478","Micu3","8",40.307458,40.346883,40.386308,"5",32.265482,"UNC8910709",8.39603289954288,FALSE
"ENSMUSG00000025201","Bloc1s2-ps","2",52.619732,52.620166,52.620601,"1",35.190459,"UNC433296",8.39512232120335,FALSE
"ENSMUSG00000038932","Tcfl5","2",180.621956,180.632332,180.642708,"4",151.217599,"JAX00126078",8.39500990709933,FALSE
"ENSMUSG00000068290","Ddrgk1","2",130.65396,130.65931,130.664659,"17",58.493638,"JAX00077025",8.3947706001193,FALSE
"ENSMUSG00000040681","Hmgn1","16",96.120618,96.124174,96.127729,"12",56.225442,"UNC21160203",8.39465723867432,FALSE
"ENSMUSG00000066491","Gm6265","12",56.373593,56.373708,56.373823,"6",125.946182,"JAX00625189",8.39200737467698,FALSE
"ENSMUSG00000055320","Tead1","7",112.679318,112.793062,112.906807,"13",20.113271,"UNC22225462",8.38854940363552,FALSE
"ENSMUSG00000066007","Zfp600","4",146.156824,146.17779,146.198755,"12",97.13629,"UNC21698472",8.38743583344764,FALSE
"ENSMUSG00000013465","Nelfb","2",25.199712,25.2056,25.211489,"7",134.16476,"UNC13906551",8.38712793570337,FALSE
"ENSMUSG00000064138","Fam172a","13",77.70869,77.937464,78.166238,"4",12.731097,"UNC6751860",8.38654378305689,FALSE
"ENSMUSG00000038602","Slc35f1","10",52.690533,52.901078,53.111622,"4",104.084129,"UNC7887165",8.38539554360596,FALSE
"ENSMUSG00000017493","Igfbp4","11",99.041244,99.047818,99.054392,"5",132.750293,"UNC10204433",8.38479913854809,FALSE
"ENSMUSG00000072809","9330160F10Rik","11",69.057718,69.0591,69.060483,"5",88.935584,"UNC9648069",8.38401667481173,FALSE
"ENSMUSG00000040467","4921522P10Rik","8",8.661801,8.663264,8.664728,"3",137.980346,"UNC6346418",8.38129414517805,FALSE
"ENSMUSG00000078439","2210404O07Rik","10",81.393051,81.394222,81.395392,"3",75.695813,"UNC5553547",8.37933505838444,FALSE
"ENSMUSG00000097098","9330111N05Rik","13",80.962888,81.045876,81.128864,"15",78.229191,"UNC25932238",8.37892660510702,FALSE
"ENSMUSG00000069922","Ces3a","8",105.048599,105.053506,105.058414,"X",48.026884,"UNC30798054",8.37817344838629,FALSE
"ENSMUSG00000030337","Vamp1","6",125.215551,125.230047,125.244543,"13",33.599793,"JAX00354391",8.37480623596898,FALSE
"ENSMUSG00000097258","Gm26767","9",97.068183,97.070806,97.073429,"7",73.159585,"UNC13120384",8.37371885958869,FALSE
"ENSMUSG00000087041","Gm16295","9",118.924873,118.925325,118.925777,"15",71.870675,"UNC25856906",8.37178922493092,FALSE
"ENSMUSG00000029175","Slc35f6","5",30.647933,30.653832,30.659731,"10",31.19233,"UNC17688499",8.37146435124737,FALSE
"ENSMUSG00000063800","Prpf38a","4",108.563172,108.571254,108.579336,"1",188.73324,"UNC2402317",8.36848826538953,FALSE
"ENSMUSG00000036282","Naa30","14",49.172226,49.181628,49.191031,"1",62.36784,"UNC787537",8.3663125300663,FALSE
"ENSMUSG00000030619","Eed","7",89.954656,89.96782,89.980983,"11",112.18768,"UNC20404978",8.36468335656429,FALSE
"ENSMUSG00000037942","Crp","1",172.698056,172.699011,172.699966,"12",110.664102,"UNC21885052",8.36388198253789,FALSE
"ENSMUSG00000036534","Slc38a7","8",95.83592,95.84473,95.853539,"13",90.343816,"JAX00047510",8.36375742623851,FALSE
"ENSMUSG00000085277","Gm13943","2",77.314751,77.315893,77.317035,"2",77.866992,"UNC3381776",8.36311359995161,TRUE
"ENSMUSG00000043964","Orai3","7",127.769815,127.772482,127.77515,"8",111.945356,"UNC15504349",8.36071104669489,FALSE
"ENSMUSG00000038422","Hdhd3","4",62.499008,62.501238,62.503467,"11",21.76309,"JAX00025170",8.36030406102317,FALSE
"ENSMUSG00000071064","Zfp827","8",79.028437,79.111102,79.193766,"7",110.733737,"UNC070399876",8.35891941977893,FALSE
"ENSMUSG00000005718","Tfap4","16",4.544661,4.55219,4.55972,"6",85.269555,"UNC060387481",8.35823655852649,FALSE
"ENSMUSG00000081999","Gm13461","2",41.987473,41.988151,41.988829,"6",50.987817,"UNC11067910",8.35582364556708,FALSE
"ENSMUSG00000085478","Gm11851","4",17.656675,17.657319,17.657963,"7",79.699152,"UNC13209147",8.35482319462859,FALSE
"ENSMUSG00000046324","Ermp1","19",29.608214,29.628314,29.648415,"14",22.694319,"UNC23691150",8.35149349734531,FALSE
"ENSMUSG00000067575","Rpl35a-ps3","17",29.136972,29.137138,29.137304,"11",112.982558,"UNC20419741",8.35095737434933,FALSE
"ENSMUSG00000083424","Rpl35a-ps4","2",108.874926,108.875092,108.875258,"11",112.982558,"UNC20419741",8.35095737434933,FALSE
"ENSMUSG00000094664","Rpl35a-ps6","5",123.255481,123.255647,123.255813,"11",112.982558,"UNC20419741",8.35095737434933,FALSE
"ENSMUSG00000083044","Gm12416","4",84.104895,84.105398,84.105902,"8",88.777773,"UNC15197356",8.35022639506579,FALSE
"ENSMUSG00000025630","Hprt","X",52.988137,53.004898,53.021659,"9",121.080039,"UNC17273929",8.34049137530788,FALSE
