"lodcolumn","gene_id","gene_symbol","gene_chr","gene_start","gene_middle","gene_end","qtl_chr","qtl_pos","qtl_mkr","qtl_lod","cis"
"ENSMUSP00000052856","ENSMUSG00000051234","Rnf7","9",96.470941,96.474808,96.478675,"3",147.694028,"UNC6494500",8.11486139574639,FALSE
"ENSMUSP00000056378","ENSMUSG00000040219","Ttc12","9",49.436963,49.461594,49.486225,"12",112.605873,"JAX00346667",8.11153407325418,FALSE
"ENSMUSP00000031621","ENSMUSG00000029617","Ccz1","5",143.987916,144.001384,144.014853,"1",182.331386,"backupUNC010671431",8.11004049861124,FALSE
"ENSMUSP00000021864","ENSMUSG00000021427","Ssr1","13",37.971401,37.982796,37.99419,"5",74.958925,"JAX00586183",8.10559170978012,FALSE
"ENSMUSP00000112638","ENSMUSG00000028779","Pef1","4",130.102558,130.115346,130.128135,"7",131.31602,"UNC13867086",8.10361597782696,FALSE
"ENSMUSP00000079672","ENSMUSG00000062997","Rpl35","2",39.00158,39.003602,39.005624,"13",100.994147,"UNC23223805",8.09984738708294,FALSE
"ENSMUSP00000041204","ENSMUSG00000040584","Abcb1a","5",8.660077,8.704326,8.748575,"16",61.006898,"JAX00422735",8.0975681968536,FALSE
"ENSMUSP00000075107","ENSMUSG00000057134","Ado","10",67.544512,67.546734,67.548955,"6",32.585379,"UNC10836833",8.08647844204984,FALSE
"ENSMUSP00000088729","ENSMUSG00000069045","Ddx3y","Y",1.260715,1.273664,1.286613,"5",63.09287,"UNC050377082",8.08123824344567,FALSE
"ENSMUSP00000138277","ENSMUSG00000071054","Safb","17",56.584825,56.59556,56.606294,"6",124.328502,"JAX00146327",8.08079917536567,FALSE
"ENSMUSP00000113071","ENSMUSG00000031207","Msn","X",96.096042,96.132297,96.168552,"8",61.78359,"UNC14860494",8.0753161057208,FALSE
"ENSMUSP00000064515","ENSMUSG00000056305","Usp39","6",72.318678,72.331931,72.345184,"18",83.952264,"JAX00467694",8.07264152778353,FALSE
"ENSMUSP00000099662","ENSMUSG00000049299","Trappc1","11",69.32398,69.324886,69.325793,"10",39.240366,"JAX00287585",8.07190358560181,FALSE
"ENSMUSP00000126448","ENSMUSG00000072949","Acot1","12",84.009502,84.013586,84.01767,"6",115.261009,"JAX00623122",8.07106656332481,FALSE
"ENSMUSP00000074922","ENSMUSG00000062694","Cav3","6",112.459501,112.466186,112.472871,"8",48.992102,"UNC14696201",8.06872545588432,FALSE
"ENSMUSP00000066092","ENSMUSG00000053898","Ech1","7",28.825217,28.828732,28.832247,"12",72.195041,"UNC21380282",8.0655136914732,FALSE
"ENSMUSP00000108469","ENSMUSG00000046709","Mapk10","5",102.907948,103.059641,103.211334,"3",53.355367,"UNC5279465",8.06424652251369,FALSE
"ENSMUSP00000070134","ENSMUSG00000023460","Rab12","17",66.494512,66.507114,66.519717,"13",99.871019,"UNC23209559",8.06300230114723,FALSE
"ENSMUSP00000094515","ENSMUSG00000071659","Hnrnpul2","19",8.819401,8.826772,8.834142,"6",125.5522,"UNC12022873",8.0629242267525,FALSE
"ENSMUSP00000032842","ENSMUSG00000030613","Ccdc90b","7",92.561149,92.571722,92.582294,"10",128.82077,"UNC18973683",8.06253047258375,FALSE
"ENSMUSP00000093713","ENSMUSG00000071528","Usmg5","19",47.083471,47.087048,47.090625,"4",64.904851,"UNC7389886",8.06165315765938,FALSE
"ENSMUSP00000075825","ENSMUSG00000060224","Pyroxd2","19",42.725858,42.739316,42.752775,"12",104.895697,"JAX00040009",8.05837504786528,FALSE
"ENSMUSP00000002737","ENSMUSG00000002661","Alkbh7","17",56.997339,56.99833,56.999322,"10",63.556317,"UNC18094497",8.05777790567499,FALSE
"ENSMUSP00000006496","ENSMUSG00000006333","Rps9","7",3.703993,3.705447,3.706901,"4",137.649971,"UNC8316283",8.05401669942289,FALSE
"ENSMUSP00000029256","ENSMUSG00000027706","Sec62","3",30.792876,30.80707,30.821263,"4",69.668278,"UNC7447992",8.04757581633954,FALSE
"ENSMUSP00000071040","ENSMUSG00000028161","Ppp3ca","3",136.670124,136.803926,136.937727,"2",142.447785,"JAX00100983",8.04751855491686,FALSE
"ENSMUSP00000007012","ENSMUSG00000006818","Sod2","17",13.007839,13.012979,13.018119,"7",16.572374,"UNC12452451",8.04433510773889,FALSE
"ENSMUSP00000029804","ENSMUSG00000005813","Metap1","3",138.45896,138.474171,138.489382,"9",86.257689,"UNC16802251",8.03769732732622,FALSE
"ENSMUSP00000080531","ENSMUSG00000059743","Fdps","3",89.093592,89.09778,89.101967,"14",27.8039,"UNC23748442",8.0253390050056,FALSE
"ENSMUSP00000080995","ENSMUSG00000064356","mt-Atp8","MT",0.007766,0.007868,0.007969,"4",104.475513,"UNC7892802",8.01958268844065,FALSE
"ENSMUSP00000047880","ENSMUSG00000039233","Tbce","13",13.997949,14.018794,14.039638,"3",80.86554,"UNC_rs32588448",8.01455929098773,FALSE
"ENSMUSP00000043424","ENSMUSG00000090150","Acad11","9",104.040662,104.084062,104.127463,"5",92.863776,"UNC9703079",8.0110326624726,FALSE
"ENSMUSP00000033717","ENSMUSG00000031352","Hccs","X",169.250193,169.285282,169.320372,"4",149.940037,"UNC8441820",8.00836795573417,FALSE
"ENSMUSP00000077972","ENSMUSG00000044221","Grsf1","5",88.659448,88.66781,88.676171,"10",74.029971,"JAX00019567",8.00668196149361,FALSE
"ENSMUSP00000032228","ENSMUSG00000059908","Mug1","6",121.838541,121.863799,121.889057,"9",99.773117,"UNC16975855",8.00288487181601,FALSE
"ENSMUSP00000060779","ENSMUSG00000046573","Lyrm4","13",35.978797,36.048077,36.117357,"3",143.91533,"UNC6438122",8.0003308407576,FALSE
"ENSMUSP00000044871","ENSMUSG00000041958","Pigs","11",78.328415,78.335598,78.342782,"18",56.472937,"UNC180418425",7.99999838579782,FALSE
"ENSMUSP00000000759","ENSMUSG00000000743","Chmp1a","8",123.204264,123.208514,123.212763,"X",143.058378,"UNC31409692",7.99984391486537,FALSE
"ENSMUSP00000125434","ENSMUSG00000061244","Exoc5","14",49.012146,49.0394,49.066653,"15",12.927556,"UNC25059989",7.99851182150476,FALSE
"ENSMUSP00000077553","ENSMUSG00000058704","Memo1","17",74.200706,74.247794,74.294883,"4",6.072693,"UNC6664472",7.99496585179799,FALSE
"ENSMUSP00000051366","ENSMUSG00000042642","Flad1","3",89.401004,89.406437,89.41187,"18",66.04577,"UNC29469928",7.99238074863576,FALSE
"ENSMUSP00000130532","ENSMUSG00000068184","Ndufaf2","13",108.05259,108.105608,108.158625,"4",108.100582,"UNC7943770",7.99169378108276,FALSE
"ENSMUSP00000021063","ENSMUSG00000020720","Psmd12","11",107.479484,107.491923,107.504362,"1",170.907255,"UNC2192408",7.99064535272042,FALSE
"ENSMUSP00000002825","ENSMUSG00000002748","Baz1b","5",135.187264,135.216696,135.246129,"7",30.071671,"UNC12566263",7.98701354608756,FALSE
"ENSMUSP00000071752","ENSMUSG00000056941","Commd7","2",153.616933,153.624857,153.632781,"11",31.504791,"UNC110040027",7.98269732139067,FALSE
"ENSMUSP00000039726","ENSMUSG00000038690","Atp5j2","5",145.183698,145.18788,145.192062,"5",131.133454,"UNC10181074",7.98242859202938,FALSE
"ENSMUSP00000032376","ENSMUSG00000057604","Lmcd1","6",112.273758,112.302092,112.330425,"15",60.754499,"UNC25705794",7.98202483689112,FALSE
"ENSMUSP00000015987","ENSMUSG00000015843","Rxrg","1",167.598384,167.619004,167.639623,"8",122.498159,"UNC15662616",7.98111060689287,FALSE
"ENSMUSP00000108333","ENSMUSG00000025271","Pfkfb1","X",150.588229,150.616054,150.643878,"14",90.829665,"JAX00386606",7.97997874395855,FALSE
"ENSMUSP00000137332","ENSMUSG00000096188","Cmtm4","8",104.348191,104.371999,104.395807,"10",21.586394,"UNC17559025",7.970870166235,FALSE
"ENSMUSP00000034992","ENSMUSG00000032420","Nt5e","9",88.327609,88.349849,88.372089,"13",53.219487,"UNC22615421",7.96996172640206,FALSE
"ENSMUSP00000034136","ENSMUSG00000031700","Gpt2","8",85.492576,85.510068,85.52756,"10",42.272157,"JAX00288049",7.96848475221248,FALSE
"ENSMUSP00000046524","ENSMUSG00000039316","Rftn1","17",49.992257,50.091466,50.190674,"2",169.113614,"UNC4468510",7.96771898286008,FALSE
"ENSMUSP00000101312","ENSMUSG00000044700","Tmem201","4",149.715375,149.72671,149.738044,"3",130.631142,"JAX00113206",7.96652322100358,FALSE
"ENSMUSP00000023128","ENSMUSG00000000555","Itga5","15",103.344289,103.355526,103.366763,"X",11.185048,"JAX00709191",7.96480450566819,FALSE
"ENSMUSP00000136493","ENSMUSG00000093904","Tomm20","8",126.930664,126.938292,126.945921,"3",15.208022,"UNC4764228",7.964650078797,FALSE
"ENSMUSP00000018470","ENSMUSG00000018326","Ywhab","2",163.99496,164.006774,164.018588,"4",153.543923,"UNC8498013",7.95936563977847,FALSE
"ENSMUSP00000004910","ENSMUSG00000004788","Eif2b2","12",85.219481,85.223054,85.226628,"8",71.708461,"UNC14980714",7.95755876159851,FALSE
"ENSMUSP00000020608","ENSMUSG00000020349","Ppp2ca","11",52.098681,52.11323,52.127778,"7",42.295355,"JAX00636964",7.95668782175117,FALSE
"ENSMUSP00000093713","ENSMUSG00000071528","Usmg5","19",47.083471,47.087048,47.090625,"3",10.888331,"JAX00514966",7.95387266044897,FALSE
"ENSMUSP00000101829","ENSMUSG00000028268","Gbp3","3",142.560052,142.56663,142.573209,"8",57.451758,"UNC14800908",7.95147749680372,FALSE
"ENSMUSP00000029013","ENSMUSG00000027509","Rae1","2",173.000117,173.007928,173.015739,"19",18.205599,"UNC29989167",7.94939757313874,FALSE
"ENSMUSP00000095915","ENSMUSG00000074030","Exoc8","8",124.8903,124.894002,124.897705,"5",117.773979,"UNC10002323",7.9477380234818,FALSE
"ENSMUSP00000137332","ENSMUSG00000096188","Cmtm4","8",104.348191,104.371999,104.395807,"13",116.352687,"UNC23454785",7.94139020156262,FALSE
"ENSMUSP00000042053","ENSMUSG00000033039","Micall1","15",79.108972,79.122934,79.136897,"7",127.538588,"UNC13813737",7.9413899034284,FALSE
"ENSMUSP00000026667","ENSMUSG00000025580","Eif4a3","11",119.288363,119.294226,119.300089,"3",16.893286,"JAX00515772",7.94123786299978,FALSE
"ENSMUSP00000023615","ENSMUSG00000022898","Dscr3","16",94.497783,94.512306,94.52683,"4",135.645674,"UNC8288138",7.9409597498472,FALSE
"ENSMUSP00000097788","ENSMUSG00000026860","Sh3glb2","2",30.344809,30.352073,30.359337,"9",69.472007,"UNC16574284",7.93685557756536,FALSE
"ENSMUSP00000048603","ENSMUSG00000027742","Cog6","3",52.982123,52.999673,53.017223,"4",122.868379,"UNC8117940",7.93637343929561,FALSE
"ENSMUSP00000108903","ENSMUSG00000026817","Ak1","2",32.621758,32.634282,32.646805,"7",17.869344,"JAX00149072",7.93502866997138,FALSE
"ENSMUSP00000048925","ENSMUSG00000058997","Vwa8","14",78.849178,79.025744,79.20231,"17",60.590118,"UNC28131597",7.93488482894599,FALSE
"ENSMUSP00000136957","ENSMUSG00000094483","Purb","11",6.467599,6.471838,6.476076,"6",122.823169,"UNC11997671",7.93305656590515,FALSE
"ENSMUSP00000045216","ENSMUSG00000032902","Slc16a1","3",104.638668,104.648565,104.658462,"15",12.199114,"UNC25048843",7.93176577864449,FALSE
"ENSMUSP00000093713","ENSMUSG00000071528","Usmg5","19",47.083471,47.087048,47.090625,"6",103.874889,"UNC11754831",7.92770647721339,FALSE
"ENSMUSP00000072154","ENSMUSG00000014932","Yes1","5",32.611171,32.649118,32.687066,"12",106.712582,"UNC21829222",7.92689938394308,FALSE
"ENSMUSP00000024031","ENSMUSG00000023262","Acy1","9",106.432996,106.435616,106.438236,"X",50.691418,"UNC30817406",7.92368265778712,FALSE
"ENSMUSP00000109797","ENSMUSG00000001962","Fam50a","X",74.313033,74.316591,74.320149,"2",147.804569,"UNC4184639",7.91618241378895,FALSE
"ENSMUSP00000097282","ENSMUSG00000037012","Hk1","10",62.268855,62.324382,62.379908,"6",49.739578,"JAX00609407",7.91582204881481,FALSE
"ENSMUSP00000039046","ENSMUSG00000039007","Cpq","15",33.083129,33.33884,33.594552,"13",10.383122,"UNC22110508",7.91581186505598,FALSE
"ENSMUSP00000086019","ENSMUSG00000045962","Wnk1","6",119.923969,119.98132,120.038672,"2",163.110192,"UNC4383716",7.91356855748248,FALSE
"ENSMUSP00000074195","ENSMUSG00000060923","Acyp2","11",30.505991,30.577789,30.649587,"14",20.26372,"UNC23662352",7.90968275045552,FALSE
"ENSMUSP00000101831","ENSMUSG00000028649","Macf1","4",123.349633,123.516996,123.68436,"8",46.410616,"UNC14657529",7.90649233290602,FALSE
"ENSMUSP00000043768","ENSMUSG00000037706","Cd81","7",143.052739,143.060336,143.067934,"9",50.324088,"UNC16344116",7.90570220601603,FALSE
"ENSMUSP00000031841","ENSMUSG00000029817","Tra2a","6",49.243921,49.253986,49.264052,"13",110.750177,"UNC23363613",7.90331783259227,FALSE
"ENSMUSP00000124846","ENSMUSG00000022858","Tra2b","16",22.244549,22.255277,22.266005,"13",51.396602,"UNC22586215",7.9022440346905,FALSE
"ENSMUSP00000111150","ENSMUSG00000010205","Raver1","9",21.074168,21.083078,21.091988,"2",39.253664,"UNC2902039",7.89946771829243,FALSE
"ENSMUSP00000005057","ENSMUSG00000004929","Thop1","10",81.070035,81.076297,81.082559,"17",62.785457,"UNC28161538",7.8982603741487,FALSE
"ENSMUSP00000115615","ENSMUSG00000040752","Myh6","14",54.941921,54.954424,54.966927,"12",102.996633,"backupUNC120219860",7.89282075034836,FALSE
"ENSMUSP00000093587","ENSMUSG00000096054","Syne1","10",5.336949,5.44382,5.550692,"X",6.618813,"JAX00708656",7.88293300831232,FALSE
"ENSMUSP00000106018","ENSMUSG00000047454","Gphn","12",78.226655,78.455711,78.684767,"13",53.323743,"UNC22616826",7.87806741506587,FALSE
"ENSMUSP00000011895","ENSMUSG00000011751","Sptbn4","7",27.356383,27.402034,27.447686,"11",68.815418,"UNC19861505",7.8757331826199,FALSE
"ENSMUSP00000130123","ENSMUSG00000029064","Gnb1","4",155.491361,155.525315,155.559269,"6",123.82739,"UNC12006537",7.87421003216598,FALSE
"ENSMUSP00000137332","ENSMUSG00000096188","Cmtm4","8",104.348191,104.371999,104.395807,"4",46.882459,"UNC7183147",7.87276835630273,FALSE
"ENSMUSP00000032216","ENSMUSG00000030122","Ptms","6",124.913681,124.915814,124.917946,"6",137.427576,"JAX00627857",7.87128351567772,FALSE
"ENSMUSP00000115320","ENSMUSG00000057130","Txnl4a","18",80.206795,80.215164,80.223533,"5",30.560599,"JAX00225794",7.87102712244452,FALSE
"ENSMUSP00000058990","ENSMUSG00000034951","Cog7","7",121.922839,121.952275,121.981711,"2",71.817961,"UNC3308663",7.86873006152276,FALSE
"ENSMUSP00000021611","ENSMUSG00000021193","Pitrm1","13",6.548157,6.564148,6.580139,"2",147.562175,"UNC020224987",7.8676672347445,FALSE
"ENSMUSP00000039046","ENSMUSG00000039007","Cpq","15",33.083129,33.33884,33.594552,"3",146.345478,"UNC6474704",7.86287638820173,FALSE
"ENSMUSP00000026667","ENSMUSG00000025580","Eif4a3","11",119.288363,119.294226,119.300089,"13",103.097056,"UNC23251292",7.8617524973477,FALSE
"ENSMUSP00000111278","ENSMUSG00000000325","Arvcf","16",18.348182,18.377629,18.407076,"7",125.334273,"JAX00654805",7.8578062009921,FALSE
"ENSMUSP00000023684","ENSMUSG00000022962","Gart","16",91.621186,91.634069,91.646952,"2",168.432839,"backupUNC020280159",7.85361168934227,FALSE
"ENSMUSP00000028081","ENSMUSG00000026748","Plxdc2","2",16.356304,16.556072,16.755839,"1",162.933356,"UNC2080032",7.85005928090669,FALSE
"ENSMUSP00000060858","ENSMUSG00000049553","Polr1a","6",71.909053,71.944204,71.979356,"12",66.181315,"UNC21297210",7.84725996670199,FALSE
"ENSMUSP00000002064","ENSMUSG00000001999","Blvra","2",127.070665,127.083874,127.097084,"2",41.328197,"UNC2925358",7.84452172590582,FALSE
"ENSMUSP00000026667","ENSMUSG00000025580","Eif4a3","11",119.288363,119.294226,119.300089,"4",138.733479,"JAX00568479",7.84168341881177,FALSE
"ENSMUSP00000021864","ENSMUSG00000021427","Ssr1","13",37.971401,37.982796,37.99419,"19",7.125798,"UNC29858472",7.83972770452063,FALSE
"ENSMUSP00000087118","ENSMUSG00000053907","Mat2a","6",72.432799,72.436178,72.439558,"13",113.802534,"UNC23415845",7.83451845321071,FALSE
"ENSMUSP00000021368","ENSMUSG00000020982","Nemf","12",69.311544,69.33436,69.357176,"9",118.13906,"JAX00707221",7.83266202848634,FALSE
"ENSMUSP00000132190","ENSMUSG00000020359","Phykpl","11",51.584757,51.594623,51.604489,"3",147.834319,"backupUNC031617344",7.83136274473183,FALSE
"ENSMUSP00000055277","ENSMUSG00000022792","Yars2","16",16.302965,16.306302,16.30964,"1",156.67751,"UNC2011729",7.82361099826327,FALSE
"ENSMUSP00000109797","ENSMUSG00000001962","Fam50a","X",74.313033,74.316591,74.320149,"10",127.613309,"UNC18961845",7.81850734789056,FALSE
"ENSMUSP00000120292","ENSMUSG00000028849","Map7d1","4",126.232167,126.244255,126.256343,"3",147.43051,"UNC6490313",7.81717104303015,FALSE
"ENSMUSP00000088980","ENSMUSG00000026740","Dnajc1","2",18.195654,18.294242,18.39283,"7",29.352644,"UNC070721782",7.81458505310279,FALSE
"ENSMUSP00000103261","ENSMUSG00000028080","Lrba","3",86.22469,86.503692,86.782693,"1",38.347177,"UNC476660",7.81205743913701,FALSE
"ENSMUSP00000025743","ENSMUSG00000024829","Mrpl21","19",3.282901,3.287869,3.292837,"7",129.847638,"JAX00655818",7.80731520282502,FALSE
"ENSMUSP00000021306","ENSMUSG00000020929","Eftud2","11",102.838473,102.859729,102.880985,"16",65.622773,"UNC26999816",7.80720353354311,FALSE
"ENSMUSP00000115402","ENSMUSG00000028790","Khdrbs1","4",129.703164,129.722734,129.742303,"6",92.412214,"UNC11594458",7.80249262771386,FALSE
"ENSMUSP00000093426","ENSMUSG00000071337","Tia1","6",86.404219,86.418811,86.433403,"14",117.538984,"UNC24846415",7.80160549202428,FALSE
"ENSMUSP00000099887","ENSMUSG00000038172","Ttc39b","4",83.2203,83.272278,83.324255,"10",122.184705,"UNC18877021",7.80128974077187,FALSE
"ENSMUSP00000111002","ENSMUSG00000037217","Syn1","X",20.860511,20.890758,20.921004,"8",36.431535,"UNC14511045",7.7989860248482,FALSE
"ENSMUSP00000099909","ENSMUSG00000020460","Rps27a","11",29.545846,29.546978,29.548109,"16",68.802401,"UNC27043841",7.79260720941374,FALSE
"ENSMUSP00000028551","ENSMUSG00000027131","Emc4","2",112.363011,112.365519,112.368027,"3",42.559253,"UNC5130655",7.78990988971818,FALSE
"ENSMUSP00000003268","ENSMUSG00000003200","Sh3gl1","17",56.016753,56.026695,56.036637,"16",10.140189,"UNC26325904",7.7898420424307,FALSE
"ENSMUSP00000102981","ENSMUSG00000020919","Stat5b","11",100.780731,100.815728,100.850724,"10",92.387468,"UNC18440479",7.78874943852528,FALSE
"ENSMUSP00000099441","ENSMUSG00000018669","Cdk5rap3","11",96.907426,96.911961,96.916496,"14",120.363018,"UNC24893984",7.7857513388488,FALSE
"ENSMUSP00000023391","ENSMUSG00000022706","Mrpl40","16",18.872018,18.874392,18.876767,"12",99.437422,"JAX00343047",7.77742364921318,FALSE
"ENSMUSP00000054033","ENSMUSG00000038039","Gcc2","10",58.255497,58.280548,58.305599,"9",21.645433,"JAX00687198",7.77737011713805,FALSE
"ENSMUSP00000027592","ENSMUSG00000026353","Ubxn4","1",128.244181,128.261779,128.279377,"9",118.970787,"UNC17244291",7.77060600721705,FALSE
"ENSMUSP00000021083","ENSMUSG00000020737","Hn1","11",115.497353,115.50587,115.514387,"6",134.272805,"UNC12136557",7.76276065652976,FALSE
"ENSMUSP00000041204","ENSMUSG00000040584","Abcb1a","5",8.660077,8.704326,8.748575,"5",8.346314,"UNC8605220",7.76015982862703,TRUE
"ENSMUSP00000041204","ENSMUSG00000040584","Abcb1a","5",8.660077,8.704326,8.748575,"1",184.176306,"UNC2347566",7.7573239495213,FALSE
"ENSMUSP00000121577","ENSMUSG00000059430","Actg2","6",83.512905,83.524585,83.536265,"3",147.253648,"JAX00541394",7.75731850172895,FALSE
"ENSMUSP00000042416","ENSMUSG00000036975","Tmem177","1",119.90789,119.910549,119.913208,"17",16.372085,"UNC27612481",7.75608308021997,FALSE
"ENSMUSP00000116898","ENSMUSG00000062646","Ganc","2",120.403896,120.432798,120.4617,"2",119.910037,"UNC3845937",7.75404590554699,TRUE
"ENSMUSP00000138308","ENSMUSG00000026131","Dst","1",33.908225,34.108438,34.308652,"9",83.33141,"JAX00173570",7.75076985091916,FALSE
"ENSMUSP00000035237","ENSMUSG00000032612","Usp4","9",108.347831,108.37018,108.392529,"1",176.045165,"UNC2263131",7.74763600603174,FALSE
"ENSMUSP00000087773","ENSMUSG00000040640","Erc2","14",27.622442,28.05049,28.478537,"8",86.017501,"JAX00164358",7.74241108444389,FALSE
"ENSMUSP00000109630","ENSMUSG00000024908","Ppp6r3","19",3.454933,3.515341,3.575749,"5",137.893579,"UNC10272905",7.7417162141353,FALSE
"ENSMUSP00000044497","ENSMUSG00000034880","Mrpl34","8",71.464926,71.465339,71.465752,"16",6.172959,"UNC26274058",7.74004492676561,FALSE
"ENSMUSP00000078429","ENSMUSG00000026202","Tuba4a","1",75.214974,75.217114,75.219253,"13",32.658173,"UNC22374761",7.7389472673544,FALSE
"ENSMUSP00000022682","ENSMUSG00000022091","Sorbs3","14",70.180468,70.194052,70.207637,"8",86.098315,"JAX00164365",7.73862099550222,FALSE
"ENSMUSP00000031621","ENSMUSG00000029617","Ccz1","5",143.987916,144.001384,144.014853,"19",25.05485,"UNC30106304",7.73768362529112,FALSE
"ENSMUSP00000081285","ENSMUSG00000053841","Txlna","4",129.626078,129.633572,129.641065,"16",77.535508,"JAX00071416",7.73597519137168,FALSE
"ENSMUSP00000015227","ENSMUSG00000015083","C8g","2",25.498651,25.500185,25.501719,"11",118.569252,"UNC20503012",7.73099748807913,FALSE
"ENSMUSP00000020578","ENSMUSG00000020328","Nudcd2","11",40.733667,40.736856,40.740046,"5",74.247886,"UNC9468870",7.72552804506618,FALSE
"ENSMUSP00000134854","ENSMUSG00000010110","Stx5a","19",8.741413,8.748741,8.756069,"19",48.239404,"UNC30424412",7.72450577819131,FALSE
"ENSMUSP00000103536","ENSMUSG00000018428","Akap1","11",88.830792,88.847689,88.864586,"5",134.75966,"UNC10233422",7.72100315778028,FALSE
"ENSMUSP00000097561","ENSMUSG00000051747","Ttn","2",76.70398,76.843264,76.982547,"3",147.694028,"UNC6494500",7.71988376696449,FALSE
"ENSMUSP00000047467","ENSMUSG00000032267","Usp28","9",48.985385,49.013951,49.042517,"8",110.846306,"UNC15492616",7.7139317054476,FALSE
"ENSMUSP00000026009","ENSMUSG00000025035","Arl3","19",46.531109,46.552097,46.573085,"9",73.055544,"UNC16619630",7.71071473502836,FALSE
